Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 15:27:49.950,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.441, 0.079, 0.896, 0.122, 0.793, 0.061, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.952,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.442, 0.079, 0.897, 0.183, 0.854, 0.122, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.952,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.442, 0.078, 0.896, 0.183, 0.793, 0.244, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.952,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.442, 0.078, 0.894, 0, 0.671, 0.305, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.952,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.44, 0.078, 0.893, 0, 0.549, 0.366, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.952,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.44, 0.078, 0.892, 0.061, 0.549, 0.427, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.953,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.441, 0.078, 0.893, 0.305, 0.793, 0.366, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.953,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.405, -0.443, 0.078, 0.895, 0.427, 0.916, 0.305, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.444, 0.077, 0.896, 0.244, 0.854, 0.305, , , , , , , 4.977, 24.78, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.444, 0.077, 0.896, 0.061, 0.671, 0.183, , , , , , , 4.977, 24.785, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.442, 0.077, 0.897, -0.061, 0.549, 0.122, , , , , , , 4.977, 24.785, 101.058, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.441, 0.077, 0.897, -0.183, 0.549, 0.122, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.44, 0.077, 0.897, 0, 0.671, 0.122, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.44, 0.077, 0.897, 0, 0.793, 0.061, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.442, 0.078, 0.897, 0, 0.916, 0, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:49.985,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.444, 0.077, 0.896, 0, 0.916, -0.183, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.445, 0.077, 0.896, 0, 0.916, -0.366, , , , , , , 4.977, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.447, 0.077, 0.896, -0.061, 0.916, -0.488, , , , , , , 4.971, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.448, 0.077, 0.896, 0, 0.793, -0.366, , , , , , , 4.971, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.448, 0.077, 0.895, 0, 0.427, -0.244, , , , , , , 4.971, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.448, 0.078, 0.894, -0.061, 0, -0.244, , , , , , , 4.971, 24.785, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.446, 0.079, 0.893, -0.244, -0.244, -0.305, , , , , , , 4.971, 24.791, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.443, 0.079, 0.893, -0.305, -0.305, -0.366, , , , , , , 4.971, 24.791, 101.052, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.001,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.44, 0.078, 0.894, -0.183, -0.061, -0.305, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.077, 0.896, -0.061, 0.305, -0.244, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.077, 0.896, 0, 0.488, -0.244, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.44, 0.078, 0.895, 0.061, 0.488, -0.244, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.441, 0.078, 0.895, 0, 0.488, -0.183, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.442, 0.077, 0.896, 0, 0.427, -0.122, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.444, 0.077, 0.896, 0.183, 0.366, 0, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.446, 0.076, 0.898, 0.305, 0.244, 0.122, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.065,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.446, 0.077, 0.898, 0.122, 0, 0.305, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.446, 0.078, 0.897, -0.061, -0.427, 0.488, , , , , , , 4.971, 24.791, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.443, 0.079, 0.896, -0.244, -0.732, 0.549, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.079, 0.895, -0.244, -0.61, 0.488, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.436, 0.078, 0.895, -0.122, -0.183, 0.366, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.436, 0.077, 0.895, 0.122, 0.305, 0.183, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.437, 0.077, 0.895, 0.244, 0.732, 0, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.077, 0.894, 0.183, 0.793, 0, , , , , , , 4.971, 24.796, 101.047, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.097,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.443, 0.077, 0.892, 0.061, 0.61, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.130,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.445, 0.077, 0.891, 0, 0.427, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.130,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.447, 0.077, 0.892, 0.061, 0.366, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.130,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.448, 0.078, 0.893, 0.061, 0.366, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.131,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.447, 0.079, 0.895, 0.061, 0.244, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.131,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.447, 0.079, 0.896, 0.061, 0.122, 0, , , , , , , 4.971, 24.796, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.131,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.446, 0.079, 0.896, 0, 0.122, 0, , , , , , , 4.971, 24.802, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.131,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.443, 0.079, 0.895, -0.061, 0, 0, , , , , , , 4.971, 24.802, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.131,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.441, 0.079, 0.894, -0.183, -0.122, -0.061, , , , , , , 4.971, 24.802, 101.041, 48.267, -8.407, 60.773, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.178,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.078, 0.894, -0.244, -0.061, -0.061, , , , , , , 4.971, 24.802, 101.041, 47.967, -7.407, 57.040, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.178,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.438, 0.078, 0.894, -0.244, 0.061, 0, , , , , , , 4.971, 24.802, 101.041, 47.967, -7.407, 57.040, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.178,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.438, 0.077, 0.894, -0.183, 0.244, 0, , , , , , , 4.971, 24.802, 101.041, 47.967, -7.407, 57.040, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.178,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.438, 0.076, 0.895, 0, 0.488, 0, , , , , , , 4.971, 24.802, 101.041, 47.967, -7.407, 57.040, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
 15:27:50.178,d6:a8:b9:ee:a0:b7, 2015-01-01 00:11:25.790, -0.439, 0.076, 0.895, 0.061, 0.549, 0, , , , , , , 4.971, 24.802, 101.041, 47.967, -7.407, 57.040, 27.44, 0.62643, -0.14572, 0.17523, 0.74533, 405, 100,
