Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 15:52:55.981,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.403, 0.053, 0.918, 0, -1.16, 0.244, , , , , , , 3.389, 22.05, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.990,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.4, 0.054, 0.918, 0.122, -1.16, 0.244, , , , , , , 3.389, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.990,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.397, 0.055, 0.917, 0, -1.16, 0.183, , , , , , , 3.389, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.990,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.393, 0.056, 0.915, -0.122, -0.977, 0.183, , , , , , , 3.389, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.991,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.39, 0.056, 0.914, 0, -0.732, 0.122, , , , , , , 3.389, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.991,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.388, 0.056, 0.915, 0.122, -0.366, 0, , , , , , , 3.395, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.991,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.389, 0.056, 0.917, 0.183, 0.122, -0.122, , , , , , , 3.395, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:55.991,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.391, 0.055, 0.917, 0.305, 0.488, -0.305, , , , , , , 3.395, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.394, 0.054, 0.917, 0.427, 0.732, -0.366, , , , , , , 3.395, 22.055, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.397, 0.053, 0.917, 0.427, 0.854, -0.244, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.4, 0.054, 0.917, 0.427, 0.793, -0.061, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.402, 0.056, 0.916, 0.244, 0.61, 0, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.403, 0.059, 0.915, 0.122, 0.61, -0.061, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.405, 0.06, 0.914, 0.244, 0.732, 0, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
 15:52:56.023,d6:a8:b9:ee:a0:b7, 2015-01-01 00:35:04.975, -0.408, 0.06, 0.914, 0.366, 0.793, 0, , , , , , , 3.395, 22.061, 104.87, 43.667, -11.207, 53.833, 28.53, 0.60175, -0.14108, 0.14542, 0.77249, 403, 100,
