Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.365, 0.527, 0.776, -1.465, -1.282, 0.793, , , , , , , 33.712, 19.847, 129.507, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.526, 0.774, -1.404, -1.221, 0.793, , , , , , , 33.701, 19.841, 129.507, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.364, 0.526, 0.773, -1.282, -1.099, 0.793, , , , , , , 33.695, 19.836, 129.507, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.367, 0.527, 0.773, -1.282, -0.977, 0.732, , , , , , , 33.69, 19.825, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.37, 0.527, 0.773, -1.282, -1.099, 0.854, , , , , , , 33.684, 19.819, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.371, 0.526, 0.774, -1.343, -1.221, 1.099, , , , , , , 33.679, 19.814, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.461,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.372, 0.525, 0.774, -1.465, -1.221, 1.343, , , , , , , 33.673, 19.803, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.462,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.371, 0.523, 0.774, -1.709, -1.16, 1.404, , , , , , , 33.662, 19.792, 129.518, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.37, 0.522, 0.773, -1.77, -1.404, 1.282, , , , , , , 33.657, 19.781, 129.523, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.368, 0.521, 0.773, -1.77, -1.77, 1.038, , , , , , , 33.651, 19.775, 129.523, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.367, 0.521, 0.774, -1.77, -2.075, 0.854, , , , , , , 33.64, 19.759, 129.518, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.365, 0.52, 0.776, -1.892, -2.38, 0.854, , , , , , , 33.629, 19.748, 129.518, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.364, 0.518, 0.779, -1.892, -2.625, 1.099, , , , , , , 33.618, 19.737, 129.518, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.516, 0.781, -1.77, -2.808, 1.282, , , , , , , 33.607, 19.72, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.509,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.513, 0.784, -1.709, -2.808, 1.343, , , , , , , 33.602, 19.704, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.511,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.51, 0.784, -1.77, -2.686, 1.343, , , , , , , 33.591, 19.688, 129.512, 45.367, -28.707, 62.327, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.509, 0.783, -1.77, -2.686, 1.343, , , , , , , 33.58, 19.671, 129.507, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.509, 0.783, -1.587, -2.869, 1.465, , , , , , , 33.574, 19.655, 129.507, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.363, 0.509, 0.783, -1.343, -2.93, 1.587, , , , , , , 33.563, 19.638, 129.507, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.362, 0.51, 0.786, -1.282, -2.93, 1.526, , , , , , , 33.558, 19.622, 129.507, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.362, 0.511, 0.79, -1.16, -2.93, 1.465, , , , , , , 33.552, 19.605, 129.501, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.361, 0.511, 0.793, -1.16, -2.93, 1.404, , , , , , , 33.541, 19.589, 129.501, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.544,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.361, 0.511, 0.796, -1.099, -3.052, 1.343, , , , , , , 33.536, 19.572, 129.496, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.545,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.362, 0.512, 0.797, -1.099, -3.174, 1.282, , , , , , , 33.53, 19.556, 129.496, 43.467, -28.707, 60.740, 28.32, 0.44952, -0.03824, 0.33533, 0.827, 404, 100,
 15:38:31.592,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.361, 0.512, 0.796, -1.16, -3.357, 1.16, , , , , , , 33.525, 19.539, 129.49, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.592,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.361, 0.512, 0.795, -1.16, -3.479, 0.977, , , , , , , 33.514, 19.517, 129.485, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.361, 0.511, 0.793, -1.16, -3.418, 0.854, , , , , , , 33.508, 19.501, 129.479, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.36, 0.509, 0.791, -1.038, -3.174, 0.732, , , , , , , 33.503, 19.484, 129.479, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.359, 0.507, 0.79, -0.793, -2.747, 0.671, , , , , , , 33.492, 19.473, 129.474, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.358, 0.505, 0.79, -0.61, -2.197, 0.61, , , , , , , 33.492, 19.457, 129.468, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.358, 0.503, 0.791, -0.366, -1.587, 0.549, , , , , , , 33.486, 19.451, 129.463, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.593,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.565, -0.359, 0.502, 0.791, -0.122, -1.038, 0.488, , , , , , , 33.486, 19.44, 129.463, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.641,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.925, -0.359, 0.502, 0.792, 0, -0.732, 0.427, , , , , , , 33.486, 19.435, 129.463, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
 15:38:31.641,d6:a8:b9:ee:a0:b7, 2015-01-01 00:22:02.925, -0.359, 0.502, 0.792, 0.061, -0.427, 0.366, , , , , , , 33.486, 19.435, 129.463, 43.467, -28.707, 60.740, 28.32, 0.44867, -0.03363, 0.32971, 0.82993, 404, 100,
