Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 15:44:14.682,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.316, 0.034, 0.136, 55.786, -47.729, -35.4, , , , , , , 45.071, -35.024, 68.016, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.283, 0.013, 0.188, 56.763, -42.053, -32.532, , , , , , , 45.538, -35.063, 67.709, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.252, 0.005, 0.214, 57.434, -35.217, -29.724, , , , , , , 45.989, -35.09, 67.418, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.228, 0.02, 0.225, 55.908, -27.71, -27.039, , , , , , , 46.406, -35.096, 67.17, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.214, 0.043, 0.246, 53.345, -18.433, -23.804, , , , , , , 46.791, -35.085, 66.973, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.222, 0.065, 0.257, 50.11, -8.606, -20.63, , , , , , , 47.126, -35.046, 66.852, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.222, 0.079, 0.26, 47.852, 0.366, -17.09, , , , , , , 47.422, -34.991, 66.764, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.197, 0.108, 0.246, 46.509, 9.033, -13.367, , , , , , , 47.67, -34.92, 66.736, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.175, 0.169, 0.23, 45.41, 17.761, -10.315, , , , , , , 47.889, -34.827, 66.753, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.19, 0.249, 0.2, 44.434, 25.024, -8.118, , , , , , , 48.076, -34.722, 66.841, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.201, 0.332, 0.155, 42.236, 29.175, -6.47, , , , , , , 48.241, -34.601, 66.94, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.166, 0.406, 0.115, 39.185, 30.579, -4.395, , , , , , , 48.373, -34.481, 67.061, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.117, 0.479, 0.084, 35.217, 32.166, -2.625, , , , , , , 48.488, -34.365, 67.187, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.097, 0.541, 0.065, 31.372, 33.752, -2.441, , , , , , , 48.576, -34.244, 67.352, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.078, 0.583, 0.023, 26.611, 33.447, -3.479, , , , , , , 48.642, -34.124, 67.489, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.684,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.05, 0.612, 0.002, 20.386, 33.508, -4.822, , , , , , , 48.675, -33.992, 67.626, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.062, 0.644, -0.012, 14.587, 34.607, -7.141, , , , , , , 48.691, -33.86, 67.758, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.078, 0.674, -0.039, 7.69, 33.447, -10.376, , , , , , , 48.68, -33.712, 67.896, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.045, 0.679, -0.036, -0.122, 32.166, -12.146, , , , , , , 48.642, -33.558, 67.994, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.006, 0.669, 0.009, -6.287, 33.691, -13.184, , , , , , , 48.565, -33.398, 68.099, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, 0.005, 0.65, 0.055, -9.888, 38.147, -14.099, , , , , , , 48.466, -33.228, 68.203, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, 0.003, 0.629, 0.088, -13.245, 45.105, -13.855, , , , , , , 48.334, -33.036, 68.357, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.014, 0.607, 0.125, -16.724, 52.307, -13.123, , , , , , , 48.17, -32.822, 68.522, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.717,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.039, 0.571, 0.168, -19.653, 58.472, -12.146, , , , , , , 47.972, -32.585, 68.719, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.054, 0.533, 0.213, -22.766, 63.538, -10.437, , , , , , , 47.747, -32.338, 68.945, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.07, 0.5, 0.271, -25.696, 66.772, -9.216, , , , , , , 47.499, -32.08, 69.214, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.078, 0.462, 0.34, -27.527, 70.374, -8.118, , , , , , , 47.23, -31.811, 69.472, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.071, 0.425, 0.41, -28.809, 75.745, -6.47, , , , , , , 46.939, -31.531, 69.758, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.055, 0.4, 0.478, -30.029, 82.031, -4.761, , , , , , , 46.637, -31.24, 70.071, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.03, 0.391, 0.538, -31.433, 89.905, -2.808, , , , , , , 46.307, -30.927, 70.439, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.014, 0.394, 0.575, -34.119, 99.792, -1.404, , , , , , , 45.95, -30.586, 70.829, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.763,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.012, 0.403, 0.623, -37.964, 111.755, -0.671, , , , , , , 45.555, -30.207, 71.263, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
 15:44:14.795,d7:ab:97:c1:e4:84, 2015-01-01 00:27:44.685, -0.018, 0.405, 0.681, -40.894, 125.122, 0.244, , , , , , , 45.121, -29.784, 71.746, 34.127, -45.107, 66.700, 24.84, 0.672, 0.44009, -0.02194, 0.59512, 403, 100,
