Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg)
0.511,1.4885353426228343,0.6538158954158169,2.7099448204147074,85.28679278834836,37.460891385893134,155.26840092310056,-56.206,177.067,-44.4,-81.172,-14.694,-24.2
0.551,1.4803213245429672,0.6904922705478693,2.703778552472692,84.81616421952782,39.56229288879831,154.91509979467622,-56.212,176.71,-44.4,-81.299,-17.045,-24.2
0.599,1.4707438270159854,0.7286997124668306,2.6964662341017025,84.26741403293478,41.75141805674601,154.49613481356258,-56.223,176.347,-44.4,-81.436,-19.495,-24.2
0.648,1.4602897666219685,0.7638539875777761,2.6881451308293687,83.66844049358275,43.76560965244499,154.01937071516534,-56.245,176.056,-44.4,-81.584,-21.736,-24.2
0.7,1.4491175425002671,0.7964077541560317,2.6803722115900994,83.02831920363501,45.630803084633065,153.57401524825917,-56.283,175.721,-44.4,-81.749,-23.857,-24.2
0.732,1.4367045874760225,0.8280156671548435,2.671095453190521,82.31710926946008,47.441803098681675,153.0424961444008,-56.343,175.424,-44.4,-81.909,-25.917,-24.2
0.753,1.4223581048306428,0.8600543017223896,2.659719753352883,81.49511636302215,49.277481640764016,152.3907165546965,-56.42,175.161,-44.4,-82.079,-27.999,-24.2
0.769,1.4073632993871827,0.8880676494508526,2.6472825895264807,80.63597729649209,50.88252823563733,151.67811955833085,-56.514,174.985,-44.4,-82.255,-29.811,-24.2
0.783,1.391950271452918,0.9125495386996478,2.63549666892195,79.75287584634147,52.2852371641,151.00283605001496,-56.624,174.787,-44.4,-82.452,-31.437,-24.2
0.802,1.4110849492325765,0.9525603232033797,2.70995002968069,80.84921212545866,54.57768625117128,155.2686993920557,-56.761,174.622,-44.4,-82.65,-33.019,-27.9
0.825,1.3924355290321497,0.9777108991086498,2.694706224038403,79.7806790576082,56.018708102866675,154.39529366503496,-56.909,174.485,-44.4,-82.848,-34.662,-27.9
0.847,1.3731166140285664,0.9993909203635964,2.6779858814998265,78.6737867631309,57.260881820529036,153.43728860556146,-57.074,174.446,-44.4,-83.051,-36.063,-27.9
0.867,1.3531641119457092,1.0179731052344962,2.661417810700354,77.5305926030572,58.32556258776344,152.48800807407775,-57.266,174.386,-44.4,-83.265,-37.31,-27.9
0.888,1.3314304016801448,1.0362100214834644,2.6423683144072005,76.2853427316802,59.37046092016288,151.39655233462994,-57.48,174.37,-44.4,-83.469,-38.535,-27.9
0.917,1.307185975412462,1.055776896926257,2.620207619206352,74.89623942982587,60.49156030129307,150.1268380285455,-57.7,174.375,-44.4,-83.666,-39.847,-27.9
0.962,1.2824621660813746,1.0723456590664147,2.5967837851782822,73.47966950166841,61.44088044368024,148.7847511987222,-57.936,174.463,-44.4,-83.864,-40.957,-27.9
1.019,1.2578647600742576,1.0862317897850415,2.5744891768432874,72.07034195049086,62.236497127624524,147.5073642352298,-58.178,174.518,-44.4,-84.084,-41.935,-27.9
1.081,1.2310640003284827,1.100313805475699,2.5494094148928426,70.53477152931386,63.0433371937362,146.0703997242765,-58.431,174.611,-44.4,-84.304,-42.929,-27.9
1.147,1.2008210207517518,1.1165392877120701,2.519934628165849,68.80197643966682,63.97298884644476,144.38161884277156,-58.667,174.754,-44.4,-84.529,-44.044,-27.9
1.211,1.1699744071671137,1.1305270457466774,2.488811174324036,67.03459566899615,64.77442834667796,142.59837629376548,-58.903,175.012,-44.4,-84.771,-44.984,-27.9
1.268,1.1377473718794786,1.1428605945285248,2.457378724308346,65.18812256079549,65.48108863829654,140.79742956811052,-59.161,175.232,-44.4,-85.04,-45.873,-27.9
1.325,1.0983224978674917,1.157234007429444,2.4178763473133897,62.92924367207363,66.3046245347181,138.53411008556483,-59.464,175.485,-44.4,-85.303,-46.945,-27.9
1.367,1.0472281601231221,1.176366842782322,2.36567400723062,60.00175376230528,67.4008552505567,135.54313631811553,-59.777,175.754,-44.4,-85.567,-48.389,-27.9
1.41,0.9811614929197359,1.1995907674649455,2.2963250974964993,56.21641256505587,68.73148811860072,131.56973647651668,-60.084,176.127,-44.4,-85.836,-50.153,-27.9
1.459,0.8870810876508902,1.2292744795506834,2.198042547875826,50.82600240827066,70.43223954139498,125.93856118346703,-60.381,176.479,-44.4,-86.122,-52.548,-27.9
1.518,0.7338782745605884,1.26723158170778,2.037073247809096,42.048127808664766,72.60702129754353,116.71569965846847,-60.672,176.874,-44.4,-86.375,-55.964,-27.9
1.583,0.47840124453842126,1.3055659358282545,1.7700129676164864,27.410372225857564,74.80341799900665,101.41427272785073,-60.941,177.308,-44.4,-86.6,-60.524,-27.9
1.657,0.10227876884972043,1.3233141422880697,1.3773633863059722,5.860141788883094,75.82031532308089,78.91710889117941,-61.194,177.874,-44.4,-86.781,-65.951,-27.9
1.733,-0.325677595767443,1.2987289456903848,0.9288979980172889,-18.659951719442166,74.41168731953415,53.221934884542165,-61.419,178.489,-44.4,-86.918,-72.279,-27.9
1.802,-0.6596254037429836,1.227120383181251,0.5685322932365431,-37.7937516940859,70.30881891076204,32.57450091934804,-61.65,179.22,-44.4,-86.94,-79.266,-27.9
1.857,-0.864794038874499,1.1269451923354201,0.3319184051647466,-49.54904857558124,64.56920326337838,19.017523758653244,-61.87,-179.951,-44.4,-86.841,-86.479,-27.9
1.896,-0.97800390288451,1.0205051301833663,0.18267053487192064,-56.035495982604864,58.47063693095553,10.46625068955838,-62.106,-178.945,-44.4,-86.633,-93.192,-27.9
1.922,-1.043104762797281,0.9156809111622803,0.07851633037681227,-59.765500498279046,52.464651590292334,4.498654353446164,-62.347,-177.852,-44.4,-86.336,-99.415,-27.9
1.946,-1.0748165027300955,0.823322577862398,0.0034653049704629346,-61.582449357445796,47.17290888934651,0.19854734953323255,-62.611,-176.583,-44.4,-85.88,-104.612,-27.9
1.976,-1.0881423972821611,0.7427956661878778,-0.056913796085332535,-62.34596687351553,42.559056713173746,-3.260920311757741,-62.858,-175.144,-44.4,-85.292,-108.935,-27.9
2.02,-1.0865999931108203,0.6789810082216237,-0.10628374781954592,-62.257593624194335,38.90274614063649,-6.0896101808927465,-63.127,-173.447,-44.4,-84.595,-112.088,-27.9
2.08,-1.076308283286148,0.6260379985470168,-0.15008947729519684,-61.66792208726728,35.86933513156123,-8.599493598339373,-63.435,-171.573,-44.4,-83.826,-114.505,-27.9
2.154,-1.0563329701497388,0.5878953130493825,-0.1886063136154053,-60.5234209500988,33.683920233251925,-10.806345759683518,-63.825,-169.415,-44.4,-82.974,-115.917,-27.9
2.246,-1.0319805343825301,0.5537267168864264,-0.22866985649314375,-59.12812915977432,31.726203881227644,-13.10181767891934,-64.286,-166.926,-44.4,-82.117,-116.988,-27.9
2.309,-1.002772810555736,0.5237920303638055,-0.27163779046899184,-57.454649855315324,30.01107268243432,-15.563698950132212,-64.869,-163.971,-44.4,-81.304,-117.675,-27.9
2.346,-0.9716514623537349,0.49031317956058107,-0.3214848453247942,-55.6715279505836,28.092875828461395,-18.419724814526784,-65.583,-160.598,-44.4,-80.579,-118.526,-27.9
2.346,-0.936566166477237,0.45810571228737196,-0.37732852225734803,-53.66128857389253,26.24752388490079,-21.61933181525419,-66.429,-156.736,-44.4,-79.904,-119.257,-27.9
2.307,-0.8983232462371751,0.4259205305455389,-0.4416262240386688,-51.47013064788154,24.40344880823224,-25.303318759714664,-67.363,-152.32,-44.4,-79.272,-119.96,-27.9
2.232,-0.8592134058726684,0.3856443604692765,-0.5220179876884941,-49.22930185756492,22.095794247911307,-29.909427524462878,-68.357,-147.206,-44.4,-78.712,-121.168,-27.9
2.128,-0.8196380340758009,0.3367343969087544,-0.6208663167593407,-46.96180008094335,19.293459759754743,-35.573019592142714,-69.384,-141.4,-44.4,-78.223,-123.019,-27.9
1.996,-0.7775034019851165,0.2821240149239248,-0.7411013920993216,-44.54766349081065,16.164515354426744,-42.4619819585611,-70.433,-134.709,-44.4,-77.778,-125.387,-27.9
1.824,-0.7325467463788884,0.22060401686381526,-0.8874048142159952,-41.97183686355063,12.639679109929453,-50.84455057416744,-71.417,-127.04,-44.4,-77.338,-128.436,-27.9
1.594,-0.6833764920744023,0.14983859915788744,-1.0655623055780328,-39.15458881431861,8.58511933989944,-61.052222917850614,-72.279,-118.339,-44.4,-76.844,-132.479,-27.9
1.292,-0.627658000708724,0.07646339078636033,-1.2683815144588677,-35.96215441822912,4.381029579317952,-72.67290759090473,-72.933,-108.984,-44.4,-76.157,-137.241,-27.9
0.922,-0.554329535204986,-0.14476125895863023,-1.4695877817244545,-31.76074282669428,-8.294209175329891,-84.2011775168041,-73.312,-99.47,-35.2,-75.163,-141.685,-27.9
0.53,-0.479205004141082,-0.18268621958236908,-1.6670127777114114,-27.456424258833138,-10.46714935726996,-95.51279655724395,-73.416,-90.5,-35.2,-73.834,-144.888,-27.9
0.192,-0.40856530629802723,-0.19513468035018944,-1.8274793425737457,-23.40906770634671,-11.180393620700253,-104.70685347681797,-73.295,-82.518,-35.2,-72.307,-146.365,-27.9
-0.006,-0.3500239730877033,-0.1839887990157134,-1.9370323472574267,-20.054896386326106,-10.541781661281133,-110.98377827816984,-73.021,-75.943,-35.2,-70.812,-145.876,-27.9
-0.013,-0.3083409811721869,-0.15577354537500576,-1.9943430310736527,-17.66663687208909,-8.925166709777455,-114.2674385818483,-72.664,-70.944,-35.2,-69.648,-143.668,-27.9
0.175,-0.28425148366800923,-0.11889896412699041,-2.0070961590304197,-16.286410334508776,-6.812408832953928,-114.99813898936134,-72.307,-67.571,-35.2,-68.989,-140.372,-27.9
0.598,-0.27768975115499117,-0.07886480799914719,-1.9867265039183435,-15.910450755219072,-4.518620650460709,-113.8310437213023,-71.999,-65.621,-35.2,-68.983,-136.516,-27.9
1.047,-0.28756660155938407,-0.03608912331098302,-1.9361506279877112,-16.476352598272864,-2.0677544520465223,-110.93325948529977,-71.735,-65.006,-35.2,-69.626,-132.149,-27.9
1.517,-0.30955457962775235,0.010910322747292645,-1.8635054472034396,-17.736170941616585,0.6251154465454459,-106.77099722439614,-71.461,-65.215,-35.2,-70.862,-127.194,-27.9
1.951,-0.3368615351458679,0.06313457774214681,-1.775282903018092,-19.30074424415608,3.6173448459655986,-101.71621778466931,-71.104,-65.786,-35.2,-72.504,-121.553,-27.9
2.299,-0.3629798662036454,0.11880903742579663,-1.679933539759471,-20.79721438169219,6.8072564125099895,-96.25310169069057,-70.609,-66.281,-35.2,-74.372,-115.345,-27.9
2.529,-0.38278095603633744,0.17755362421624632,-1.5796585616150631,-21.93173325886485,10.173073304842724,-90.50776865224942,-69.972,-66.478,-35.2,-76.3,-108.539,-27.9
2.618,-0.3909842763220899,0.24339293101581871,-1.4687454612376145,-22.401748889232515,13.945387710525205,-84.15291610791076,-69.219,-66.165,-35.2,-78.234,-100.629,-27.9
2.558,-0.37858573748508184,0.32243327159940116,-1.329439017855093,-21.691364941742915,18.47406563724108,-76.17124484311412,-68.39,-65.38,-35.2,-80.096,-90.709,-27.9
2.358,-0.327289084408566,0.4160494086943869,-1.1376722332686844,-18.75228321731179,23.83787518710187,-65.1838174355185,-67.516,-64.171,-35.2,-81.678,-77.811,-27.9
2.063,-0.22702563941833914,0.5025830622286938,-0.8951522809620449,-13.00761097992969,28.79588832046497,-51.288447720634046,-66.627,-62.721,-35.2,-82.738,-62.913,-27.9
1.737,-0.08874899591417645,0.5573408455292941,-0.627860356893795,-5.084942901906098,31.933278199081307,-35.973748573592054,-65.742,-61.084,-35.2,-83.205,-47.73,-27.9
1.442,0.0588037967164049,0.5723201853191986,-0.3670985139268566,3.3692093711952493,32.79153114893522,-21.033195513533357,-64.869,-59.387,-35.2,-83.254,-33.464,-27.9
1.218,0.1855594763448178,0.5554537059267899,-0.14577677730761146,10.631774843215695,31.82515306450582,-8.352394090744609,-64.023,-57.689,-35.2,-83.079,-21.121,-27.9
1.082,0.28068410150553824,0.5226625366999409,0.029636788445395967,16.082014392688937,29.94635746250811,1.6980628962432731,-63.226,-56.129,-35.2,-82.87,-10.849,-27.9
1.03,0.34947667062700827,0.4836749135791396,0.1683544515651103,20.023538265211158,27.71253120443953,9.645999536920458,-62.479,-54.646,-35.2,-82.694,-2.186,-27.9
1.043,0.40048801818301033,0.441042580411807,0.2864852169946526,22.946273187445065,25.269878443155775,16.414393826683163,-61.776,-53.157,-35.2,-82.628,5.663,-27.9
1.092,0.43989402401792677,0.393346608416024,0.39568034291740384,25.20407100925367,22.53710054802324,22.670813685456373,-61.106,-51.531,-35.2,-82.672,13.376,-27.9
1.158,0.4709231960415043,0.3392876078864224,0.5054787322809813,26.98191160799007,19.43974797298159,28.961797993323472,-60.463,-49.785,-35.2,-82.809,21.445,-27.9
1.2,0.49390412986409027,0.2790138553042898,0.6160926677963732,28.298622125293694,15.986316334609644,35.29950965368767,-59.832,-47.862,-35.2,-82.936,29.927,-27.9
1.224,0.508145792701642,0.21430593576908108,0.728835814562482,29.114609299133715,12.278825644170052,41.759216132409726,-59.189,-45.807,-35.2,-83.013,38.82,-27.9
1.229,0.5135897896318372,0.1483830379473572,0.8429889676083929,29.426527346916078,8.501721825713105,48.29971002005138,-58.524,-43.676,-35.2,-82.98,47.955,-27.9
1.219,0.5114528652685046,0.08415638767819411,0.9611569965985718,29.304090599758442,4.8218058330272875,55.07023935456819,-57.843,-41.605,-35.2,-82.82,57.272,-27.9
1.2,0.5034503004733488,0.026707108713723393,1.076486371795335,28.84557741171604,1.5302046122934152,61.67812580722347,-57.145,-39.622,-35.2,-82.463,66.248,-27.9
1.175,0.4915324088638944,-0.020959700479728838,1.184598522146717,28.162732521799924,-1.2009023773467893,67.87249573644146,-56.426,-37.738,-35.2,-81.925,74.559,-27.9
1.147,0.4783349516265489,-0.057095278148734385,1.2800496999143394,27.406573921795644,-3.2713184680479923,73.34144537207918,-55.695,-35.947,-35.2,-81.222,81.876,-27.9
1.116,0.4665463637329054,-0.08181171531390663,1.3617236001275455,26.731137589070855,-4.687466002212655,78.02101515066852,-54.948,-34.327,-35.2,-80.403,88.099,-27.9
1.081,0.16653201301098142,-0.08055491620615562,1.427539356915268,9.541581499346949,-4.615456717642715,81.79198024006452,-54.19,-32.844,-35.2,-79.497,93.06,-11.2
1.042,0.16230885842075393,-0.06713427619322254,1.4779796087501818,9.299612565095613,-3.8465106865372505,84.68199378778209,-53.427,-31.465,-35.2,-78.547,96.987,-11.2
0.999,0.16127762104105203,-0.05220133915479552,1.5152939187149472,9.240527015562563,-2.9909164185007953,86.81994626420611,-52.657,-30.163,-35.2,-77.58,100.113,-11.2
0.955,0.16364792665301842,-0.03647201815430634,1.5435687371167768,9.37633552328441,-2.089692710566272,88.43997402512977,-51.883,-29.02,-35.2,-76.602,102.607,-11.2
0.912,0.16846265179910158,-0.02071078160055473,1.5621515517277031,9.652198953670485,-1.1866403761289859,89.50469087380989,-51.108,-28.026,-35.2,-75.641,104.436,-11.2
0.874,0.1749207298570491,-0.00521883973263737,1.5735725494736985,10.02221957015692,-0.29901749063530425,90.15906584248386,-50.334,-27.158,-35.2,-74.702,105.76,-11.2
0.843,0.18250334829799442,0.009771403519854838,1.5790187360807963,10.456671604481157,0.5598601816069593,90.47110934951124,-49.565,-26.389,-35.2,-73.779,106.666,-11.2
0.821,0.1915992347635761,0.02446539726096808,1.5823905125579394,10.977827509889154,1.4017640071643953,90.66429791111302,-48.796,-25.779,-35.2,-72.878,107.331,-11.2
0.805,0.20118243476762898,0.038730612026251166,1.583509314901634,11.526904424351137,2.2191006070628214,90.72840056351606,-48.032,-25.28,-35.2,-72.021,107.781,-11.2
0.798,0.21100072503791278,0.052706836136114044,1.5836037855511411,12.08945101887276,3.01987926208695,90.73381333302068,-47.274,-24.846,-35.2,-71.191,108.122,-11.2
0.791,0.22055658500360098,0.0667103189807583,1.5838419488576982,12.63696146452472,3.822219727568918,90.74745908532128,-46.516,-24.423,-35.2,-70.384,108.463,-11.2
0.779,0.23043777031907398,0.08073390534708236,1.5858173577888315,13.203111679687968,4.625712039996489,90.86064167988768,-45.764,-24.066,-35.2,-69.609,108.853,-11.2
0.763,0.2405347334154243,0.09467632234990786,1.58793000162117,13.781625051008186,5.424553690469828,90.98168725509501,-45.016,-23.741,-35.2,-68.846,109.226,-11.2
0.743,0.2503327321075698,0.10872391792058878,1.5898596268241576,14.343009023742823,6.229421628976515,91.09224663526828,-44.264,-23.401,-35.2,-68.093,109.6,-11.2
0.724,0.260005714522229,0.12272589198312445,1.5919920901502194,14.897230091407058,7.031675647611456,91.21442778381804,-43.522,-23.027,-35.2,-67.33,110.012,-11.2
0.708,0.27029799731447335,0.1368302488426334,1.595171773389156,15.486934456957783,7.83979576840771,91.3966102135976,-42.781,-22.681,-35.2,-66.561,110.462,-11.2
0.696,0.2807924547862225,0.1507674657595608,1.5983171191466874,16.08822257836854,8.638339475905983,91.57682525061352,-42.05,-22.346,-35.2,-65.792,110.901,-11.2
0.688,0.29118884790057487,0.16464713530728758,1.6011881323616515,16.6838920259798,9.433585962026982,91.74132219075726,-41.325,-21.989,-35.2,-65.017,111.341,-11.2
0.683,0.301141822539743,0.17838427848152882,1.6041060047175093,17.254155466404878,10.22066628847795,91.90850396190581,-40.616,-21.594,-35.2,-64.248,111.813,-11.2
0.679,0.3116006544690306,0.19210548231254743,1.607878223422157,17.85340239458973,11.006833357834054,92.12463617308242,-39.913,-21.231,-35.2,-63.484,112.308,-11.2
0.673,0.32219441824607575,0.20555773319107118,1.6113654189286688,18.460380348172986,11.777590558124619,92.32443775794253,-39.221,-20.896,-35.2,-62.732,112.764,-11.2
0.665,0.33243447259402514,0.2189131626181784,1.613903134377468,19.047092244295072,12.542800297882685,92.46983814276388,-38.529,-20.555,-35.2,-61.99,113.17,-11.2
0.654,0.3421932271476652,0.2321041634737837,1.6161403945763637,19.606227693522722,13.298588974462326,92.5980237098332,-37.848,-20.198,-35.2,-61.265,113.571,-11.2
0.639,0.35276038908794893,0.24522108044077084,1.618924467964552,20.211681474132252,14.050132956894231,92.75753936483108,-37.167,-19.907,-35.2,-60.546,113.95,-11.2
0.62,0.3635715473319302,0.2580694650237474,1.6213616142662066,20.831115213160448,14.78629116705974,92.8971775619718,-36.491,-19.666,-35.2,-59.843,114.269,-11.2
0.592,0.3743921689178329,0.2706047269681182,1.6228977207593864,21.451091161740827,15.504508771563144,92.98518998091365,-35.821,-19.451,-35.2,-59.145,114.516,-11.2
0.567,0.3853057751264952,0.28307381524532227,1.6243099823714902,22.07639473676495,16.218934904222987,93.06610661085554,-35.151,-19.254,-35.2,-58.453,114.741,-11.2
0.541,0.39707511896377223,0.2952774730700847,1.6260277067235753,22.750728466279227,16.918152992203673,93.16452496659686,-34.486,-19.133,-35.2,-57.766,114.922,-11.2
0.513,0.40942087681790984,0.3071895567564782,1.6277365940565915,23.4580882862118,17.600665112640662,93.26243699844206,-33.827,-19.072,-35.2,-57.085,115.054,-11.2
0.487,0.42160248061415084,0.31881100058327094,1.6285118258178577,24.15604277143695,18.26652479576425,93.3068545065071,-33.173,-19.028,-35.2,-56.409,115.12,-11.2
0.463,0.4335547778411748,0.3303877213637503,1.6290279621398145,24.84085895803134,18.929822037087114,93.33642693940863,-32.52,-18.979,-35.2,-55.739,115.175,-11.2
0.446,0.44601910102642817,0.3417161567550837,1.6300606782372986,25.555012071033417,19.578893573497155,93.39559721322969,-31.877,-18.979,-35.2,-55.08,115.219,-11.2
0.438,0.8281212046701956,0.6578891987485722,1.18538401789469,47.447849952891644,37.69427447553659,67.91750132762579,-31.251,-18.995,8.6,-54.443,115.247,-11.2
0.437,0.8336940095255471,0.6678031812842269,1.182309944437986,47.7671481511533,38.262303832996004,67.74136989264346,-30.624,-18.973,8.6,-53.822,115.274,-11.2
0.436,0.8383503333761777,0.6768765266388037,1.1792436465749436,48.03393585584054,38.78216822787789,67.56568396636115,-30.009,-18.88,8.6,-53.234,115.367,-11.2
0.426,0.8433304590178318,0.6852860243660337,1.177816070969695,48.319276036552196,39.263996955473026,67.48388990924457,-29.41,-18.77,8.6,-52.685,115.549,-11.2
0.403,0.8482926904641674,0.6928861515728513,1.177498723679392,48.60359095539433,39.69945216818623,67.46570724887029,-28.834,-18.627,8.6,-52.174,115.807,-11.2
0.367,0.8526842999862526,0.6999227936694861,1.1774654138761513,48.85521164627927,40.102622062267486,67.46379873772818,-28.268,-18.441,8.6,-51.696,116.115,-11.2
0.326,0.856644870652355,0.7063426616201287,1.1777819290630038,49.082135629910255,40.47045340087061,67.48193372208664,-27.708,-18.199,8.6,-51.24,116.488,-11.2
0.288,0.8615916732194486,0.7126052082152521,1.1793926240945465,49.3655665390892,40.8292708897752,67.57421974947671,-27.164,-17.985,8.6,-50.79,116.889,-11.2
0.265,0.8672861677992447,0.7186771667625034,1.1818213485806366,49.69183704497164,41.17716848791109,67.71337541212976,-26.636,-17.787,8.6,-50.339,117.307,-11.2
0.258,0.87273493495143,0.7246167439996456,1.1840632356942122,50.00402840634138,41.51748119569131,67.84182608188242,-26.12,-17.589,8.6,-49.9,117.713,-11.2
0.267,0.8780177108340657,0.730141463501079,1.1863551241137307,50.3067091685299,41.834024306117065,67.97314161543572,-25.62,-17.369,8.6,-49.471,118.136,-11.2
0.28,0.8841448415016198,0.7358400084534247,1.1895104440266338,50.65776789630592,42.16052688125205,68.15392812945866,-25.131,-17.199,8.6,-49.048,118.548,-11.2
0.287,0.890268477003417,0.7414786255125265,1.1927362378918112,51.00862636583538,42.48359584102906,68.33875250351252,-24.659,-17.051,8.6,-48.642,118.938,-11.2
0.285,0.8955869569589903,0.7471313193793567,1.1950012138941963,51.313352820714655,42.80747134247791,68.4685260691476,-24.192,-16.897,8.6,-48.246,119.29,-11.2
0.274,0.8999601214395799,0.7526292525803298,1.1962040782929344,51.563916688568966,43.12247971093852,68.53744512252183,-23.73,-16.716,8.6,-47.856,119.619,-11.2
0.259,0.904943838340697,0.7583404300517644,1.1976216929497543,51.84946263329099,43.449706076101926,68.6186684593335,-23.286,-16.595,8.6,-47.466,119.899,-11.2
0.247,0.9101209866178406,0.7642820894593578,1.1989860154313094,52.146091379484744,43.79013808346122,68.69683837942142,-22.852,-16.518,8.6,-47.082,120.135,-11.2
0.242,0.9145989623125785,0.7705431690672873,1.1990103494911388,52.40266048755539,44.14887152019101,68.69823261834807,-22.423,-16.469,8.6,-46.697,120.289,-11.2
0.243,0.9188153183748202,0.7767170933197711,1.1985491913086275,52.64423989484624,44.502611322891795,68.67181020080224,-22.006,-16.425,8.6,-46.313,120.416,-11.2
0.249,0.9235771582578198,0.7832716013925611,1.1981853612496616,52.91707322285918,44.87815697224709,68.6509642739635,-21.599,-16.447,8.6,-45.928,120.487,-11.2
0.256,0.9287291998115926,0.7900083687107147,1.1981511196533603,53.21226345976639,45.26414530713895,68.64900237501165,-21.204,-16.518,8.6,-45.555,120.526,-11.2
0.262,0.9333254563928512,0.7968985869063703,1.1972667196231732,53.47560956343174,45.658925729674266,68.59832998588068,-20.814,-16.606,8.6,-45.187,120.515,-11.2
0.267,0.9373920524373066,0.8036312487138448,1.1957461090553985,53.70860835376362,46.044678836131474,68.5112054180642,-20.435,-16.688,8.6,-44.824,120.482,-11.2
0.271,0.9422046111435932,0.810671477227801,1.1949095578228033,53.98434765629278,46.44805421678882,68.46327456309002,-20.067,-16.837,8.6,-44.473,120.416,-11.2
0.275,0.947560477884975,0.8178657998179206,1.1945100199235554,54.29121621620845,46.860258537658304,68.4403827277076,-19.709,-17.029,8.6,-44.127,120.328,-11.2
0.281,0.9522540079534475,0.8252087296633182,1.1933553701055395,54.56013568014967,47.280977427060236,68.37422616631974,-19.358,-17.243,8.6,-43.797,120.19,-11.2
0.289,0.9566993747095651,0.8324820599777207,1.1920984469515017,54.81483643366297,47.69770855708006,68.3022097744211,-19.012,-17.457,8.6,-43.478,120.048,-11.2
0.3,0.9618973622951259,0.8401197736349784,1.1914851760949587,55.112659184277,48.135317314770354,68.26707194264281,-18.677,-17.743,8.6,-43.171,119.866,-11.2
0.31,0.9680017302059566,0.8478283078207687,1.1918267875720565,55.46241370216269,48.57698378984845,68.28664483851375,-18.358,-18.078,8.6,-42.874,119.674,-11.2
0.318,0.9735659111198363,0.8557291929401005,1.191696892148285,55.78121778497524,49.02967116160388,68.27920237895357,-18.045,-18.441,8.6,-42.599,119.438,-11.2
0.323,0.9786679149310822,0.8634376846740253,1.1913377045006448,56.07354107041929,49.471335204369254,68.25862244269057,-17.743,-18.798,8.6,-42.341,119.196,-11.2
0.325,0.9842258154206487,0.8715774757255565,1.1915406785197318,56.391985311425145,49.93771087774035,68.27025199733505,-17.446,-19.221,8.6,-42.105,118.916,-11.2
0.324,0.9903356842276148,0.8798486045785636,1.1924255833614217,56.742055007442936,50.41161165282654,68.32095331003458,-17.161,-19.688,8.6,-41.885,118.619,-11.2
0.323,0.9957798622935424,0.8881990234998947,1.192873094151287,57.053983433538285,50.89005541418499,68.34659378958044,-16.886,-20.176,8.6,-41.693,118.284,-11.2
0.323,1.00060550073738,0.8964547292731835,1.1931423161297612,57.33047214982626,51.36307251189623,68.36201907269917,-16.617,-20.66,8.6,-41.528,117.944,-11.2
0.325,1.0062892110264103,0.9050093366559473,1.1944736963230387,57.656124761362776,51.85321541032005,68.43830153870128,-16.359,-21.209,8.6,-41.385,117.581,-11.2
0.33,0.696269302393256,1.0758374232429335,1.1982899987090214,39.89329243165164,61.64094379404975,68.65695955876379,-16.111,-21.797,8.6,-41.281,117.224,9.2
0.34,0.7025834452896109,1.0822759633995807,1.2029055740887107,40.25506617085529,62.00984497125113,68.92141254804449,-15.881,-22.396,8.6,-41.221,116.867,9.2
0.356,0.7090932716186096,1.0887536352543195,1.208615446619505,40.62805174487005,62.38098822959834,69.24856414561667,-15.65,-22.983,8.6,-41.204,116.548,9.2
0.374,0.717979718455217,1.0954377085380727,1.2176261971485516,41.13720764347504,62.763957418713545,69.76484212117632,-15.43,-23.626,8.6,-41.232,116.257,9.2
0.389,0.7294491770261693,1.102177853423035,1.2303190692750907,41.794359212890754,63.15013927392859,70.49209012392626,-15.222,-24.296,8.6,-41.309,116.027,9.2
0.396,0.7426265461963424,1.1091003253031748,1.2455977092008672,42.54936685142748,63.54676769645858,71.36749170837332,-15.007,-24.972,8.6,-41.424,115.851,9.2
0.395,0.756904440198308,1.1157885321468832,1.2629346996292035,43.36742991807526,63.92997372111359,72.36082808937569,-14.799,-25.626,8.6,-41.583,115.735,9.2
0.385,0.7744228583975412,1.1225657721717819,1.2842635699395857,44.3711613446365,64.31828097128742,73.58288233994249,-14.595,-26.329,8.6,-41.776,115.659,9.2
0.366,0.7955144192171237,1.1289702193995361,1.3098485418334571,45.57961876294206,64.68522876755199,75.04879324842214,-14.409,-27.048,8.6,-41.995,115.653,9.2
0.346,0.8197826228596214,1.1351554541154742,1.3391284623253978,46.970084408021194,65.03961661207305,76.72640911708896,-14.222,-27.773,8.6,-42.231,115.714,9.2
0.319,0.8463427063190021,1.1408474151093069,1.3710353820612717,48.49186509375893,65.36574195417275,78.5545409552172,-14.041,-28.493,8.6,-42.479,115.823,9.2
0.289,0.8775546143042756,1.1458915446678892,1.407760899537757,50.28017569186577,65.6547492891967,80.65875810705376,-13.881,-29.273,8.6,-42.731,115.966,9.2
0.256,0.9132788881829064,1.1500976397794318,1.4488599757550205,52.32702581128077,65.8957407873187,83.01356171618946,-13.738,-30.092,8.6,-42.968,116.153,9.2
0.227,0.9522296422895092,1.1531659269881684,1.4930460183687115,54.558739630440975,66.07154069471329,85.54523547133915,-13.618,-30.932,8.6,-43.193,116.373,9.2
0.203,0.9920541231596268,1.1551204256712682,1.5375396459982729,56.84051430559819,66.18352522031878,88.0945325497397,-13.519,-31.778,8.6,-43.391,116.581,9.2
