Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg)
0.187,-0.039361343002607345,-0.0771536014960128,0.07491379286975211,-2.255238830016196,-4.420575739955768,4.292244158754036,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.181,-0.03649848491474973,-0.07736100210813546,0.07469957126411962,-2.091209144237062,-4.432458919698826,4.279970164870778,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.187,-0.0337228041706099,-0.07756780909447047,0.07448476964515952,-1.932174352322118,-4.4443080871896425,4.267662938671787,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.201,-0.030842286545547742,-0.07778179074189495,0.07426125078039642,-1.767132849593009,-4.456568332480321,4.254856251079306,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.193,-0.028048997116824494,-0.07798092702799275,0.07405207280580267,-1.607089154368658,-4.467978001221635,4.242871235967989,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.215,-0.04712906456134247,-0.07654102687163511,0.0755396157452803,-2.7002964917645,-4.385477799342114,4.328101168244542,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.216,-0.044074493355133734,-0.0767422804637461,0.07533513683741314,-2.5252824534265543,-4.397008780781921,4.316385389824309,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.202,-0.04091511743686143,-0.07694429887529619,0.07512877465202536,-2.3442635474142826,-4.408583583147679,4.304561707550493,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.187,-0.03754620058053355,-0.07715360149601302,0.07491379286975211,-2.1512388300162137,-4.420575739955781,4.292244158754036,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.181,-0.03419465030211735,-0.07736100210813524,0.07469957126411962,-1.9592091442370696,-4.432458919698814,4.279970164870778,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.187,-0.030651024687099775,-0.07756780909447025,0.0744847696451595,-1.7561743523221118,-4.444308087189629,4.267662938671786,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.201,-0.02719454840887947,-0.07778179074189495,0.07426125078039636,-1.5581328495930018,-4.456568332480321,4.254856251079302,0.01971,0.65552,374.0,-0.06241,0.62689,368.0
0.216,-0.02393002008211757,-0.07798092702799297,0.07405207280580262,-1.3710891543686403,-4.467978001221647,4.2428712359679865,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.222,-0.02077012795685602,-0.07817950190148193,0.07384235530128833,-1.1900406718745296,-4.479355503389908,4.230855308069302,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.216,-0.017906933716910933,-0.07836210465669868,0.07364850259501673,-1.0259917259995086,-4.489817870591289,4.21974836615275,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.207,-0.015392761358858746,-0.07853910406121423,0.0734596733212255,-0.8819402609146642,-4.499959189446359,4.208929245715992,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.203,-0.01328007021757566,-0.07869392559425914,0.07329375188268399,-0.7608919751044663,-4.508829809867578,4.199422647556824,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.205,-0.011481577802609819,-0.0788330934551178,0.07314400311210452,-0.6578459502406324,-4.516803540938643,4.190842675015348,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.221,-0.009927421429385831,-0.07896688533149798,0.07299949715554321,-0.5687993493515391,-4.524469250788363,4.182563093589884,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.25,-0.008582715520521408,-0.07909278985020163,0.07286302212028592,-0.4917533760873042,-4.531683048331708,4.174743650060742,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.216,-0.0077268134863575436,-0.0791968961988816,0.07274981598342298,-0.44271380185305276,-4.537647902731587,4.168257416203515,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.222,-0.022096578188371446,-0.07817950190148193,0.07384235530128833,-1.2660406718745143,-4.479355503389908,4.230855308069302,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.216,-0.0201060485744239,-0.07836210465669868,0.0736485025950168,-1.151991725999515,-4.489817870591289,4.219748366152754,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.207,-0.01808056840693035,-0.078539104061214,0.07345967332122544,-1.0359402609146833,-4.499959189446346,4.208929245715988,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.203,-0.01635184970108599,-0.07869392559425914,0.07329375188268389,-0.936891975104484,-4.508829809867578,4.199422647556818,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.205,-0.014640623748720001,-0.07883309345511824,0.07314400311210462,-0.838845950240658,-4.5168035409386675,4.190842675015353,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.221,-0.012999200912895803,-0.07896688533149798,0.07299949715554314,-0.7447993493515364,-4.524469250788363,4.18256309358988,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.25,-0.011357789031192025,-0.07909278985020163,0.07286302212028593,-0.6507533760872831,-4.531683048331708,4.174743650060743,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.289,-0.009925928343870266,-0.07919689619888137,0.07274981598342295,-0.5687138018530451,-4.537647902731575,4.168257416203514,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.325,-0.008389315401634491,-0.07930210747040034,0.07263507616843437,-0.48067236551775544,-4.543676064546816,4.161683309062556,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.349,-0.006660701173727482,-0.07940588823541117,0.07252156772016109,-0.38163006585241843,-4.549622264376576,4.155179754037418,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.369,-0.005036830203108661,-0.07950319330664124,0.07241484404954783,-0.2885891127621475,-4.555197434283278,4.149064938137134,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.4,-0.0035002629299443477,-0.07959278932568625,0.0723163195462913,-0.20055029307190686,-4.5603309080357315,4.143419899921912,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.447,-0.0019636680293146844,-0.07968352283352087,0.07221629292744902,-0.11250989044450303,-4.565529555095073,4.137688796823285,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.51,-0.0002349667965005353,-0.07978670542401312,0.07210223355112398,-0.013462605765189954,-4.571441482049505,4.131153675945966,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.552,0.001668406641527495,-0.07990353240059744,0.07197269315191669,0.09559265907112154,-4.57813517474106,4.123731557794949,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.289,0.0036941140736345413,-0.08003518156665423,0.07182620785224549,0.21165714545913902,-4.585678116332532,4.11533856836308,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.325,-0.0063647334693211,-0.07930210747040012,0.07263507616843437,-0.3646723655177573,-4.543676064546804,4.161683309062556,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.349,-0.004932825214253492,-0.07940588823541117,0.07252156772016109,-0.28263006585244116,-4.549622264376576,4.155179754037418,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.369,-0.0035882069239532785,-0.0795031933066408,0.07241484404954779,-0.2055891127621424,-4.5551974342832535,4.149064938137132,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.4,-0.0024530653787474405,-0.07959278932568625,0.07231631954629136,-0.14055029307188913,-4.5603309080357315,4.143419899921915,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.447,-0.0011957231584372383,-0.07968352283352109,0.07221629292744897,-0.06850989044450641,-4.565529555095085,4.137688796823283,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.51,0.00014900563893847918,-0.0797867054240129,0.0721022335511239,0.008537394234825057,-4.571441482049492,4.131153675945962,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.552,0.0017731263966471941,-0.07990353240059722,0.0719726931519167,0.10159265907112379,-4.578135174741048,4.123731557794949,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.577,0.0035021278559152283,-0.08003518156665423,0.07182620785224544,0.20065714545914265,-4.585678116332532,4.115338568363077,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.581,0.005423267110786771,-0.08017906125544427,0.07166549221563281,0.31073031662018985,-4.593921815257857,4.106130240683416,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.563,0.007728624764438516,-0.08034381311145511,0.07148065941001291,0.442817580442617,-4.603361401274225,4.095540101005833,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.53,0.010121309965265245,-0.08050813979040794,0.0712954435984969,0.5799083441534003,-4.612776626439623,4.0849280167068756,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.492,0.012426789756828767,-0.08067204040763976,0.07110984574665008,0.7120026059626909,-4.622167440066595,4.074294043109358,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.46,0.01454019983831897,-0.08082190760299213,0.07093937959713889,0.8330920840124789,-4.630754197847748,4.0645270521925205,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.441,0.01674091409082627,-0.08097018124196476,0.07077000674629434,0.9591837225954349,-4.639249651573927,4.054822702675029,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.018959076210581304,-0.08111317577187482,0.07060598167772565,1.0862750503331908,-4.647442634631231,4.045424758511699,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.577,0.02086295417440502,-0.08124109590496942,0.07045867622679577,1.1953592223682505,-4.654771918372303,4.036984777874146,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.581,0.005999225763944738,-0.0801790612554445,0.07166549221563283,0.34373031662018055,-4.593921815257869,4.106130240683416,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.563,0.008496569635315962,-0.08034381311145511,0.07148065941001289,0.48681758044261364,-4.603361401274225,4.095540101005832,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.53,0.01088925483614275,-0.08050813979040816,0.07129544359849693,0.6239083441534004,-4.6127766264396355,4.084928016706876,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.492,0.013194734627706269,-0.08067204040763953,0.07110984574665008,0.7560026059626908,-4.622167440066582,4.074294043109358,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.46,0.01522087824659683,-0.0808219076029919,0.07093937959713893,0.8720920840124831,-4.630754197847736,4.064527052192523,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.441,0.017212152988864683,-0.08097018124196476,0.07077000674629437,0.9861837225954317,-4.639249651573927,4.054822702675031,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.019046342673181404,-0.08111317577187505,0.07060598167772571,1.0912750503332127,-4.647442634631243,4.045424758511702,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.429,0.02058370149408584,-0.0812410959049692,0.07045867622679565,1.1793592223682456,-4.65477191837229,4.036984777874139,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.02192887761164791,-0.08134912754555956,0.07033385001835804,1.2564321366063458,-4.6609616754319925,4.029832762958043,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.442,0.023064551801486102,-0.08144962115155518,0.07021738386353066,1.3215014745860134,-4.666719534923592,4.023159743830317,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.46,0.024217626870034547,-0.08154383563467782,0.07010788705445688,1.3875678094755974,-4.672117627175526,4.01688603880024,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.487,0.025388098776679035,-0.08163179941677567,0.07000538471975928,1.454630909764957,-4.677157580639741,4.01101308763183,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.518,0.026436321751637713,-0.08171231994834205,0.06991132615016835,1.5146896622187367,-4.681771067262645,4.005623928567232,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.547,0.027589279677077916,-0.08179273234303652,0.06981717387601406,1.5807492853026193,-4.686378358099178,4.000229400626633,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.576,0.029021666768862725,-0.0818851943382719,0.06970864018910936,1.662819020290907,-4.691676040191524,3.994010878431999,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.429,0.02148585242906008,-0.06470625275880204,0.07181706656219002,1.2310486634260505,-3.7073951911860967,4.114814811023596,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.012676693548762503,-0.06405742598990494,0.07239618050027971,0.7263210385248094,-3.6702201556931824,4.147995595533336,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.442,0.014403763738658953,-0.06416088136182685,0.07230454384615195,0.8252748713287337,-3.676147711872264,4.142745202003115,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.46,0.01602618060593574,-0.06425790930234165,0.07221835932228554,0.9182325104345302,-3.681707003358609,4.137807192526226,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.487,0.01757884747655859,-0.06434853213800396,0.07213765262672238,1.0071937691110044,-3.6868993093695663,4.1331830394920095,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.518,0.01911413028017128,-0.06443151414910075,0.07206357093340113,1.095158994117024,-3.691653828380921,4.128938471125519,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.547,0.020631972113387635,-0.06451441099049249,0.07198939315529353,1.182124925128721,-3.6964034675276327,4.124688397506295,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.576,0.02225445887679058,-0.06460976231112237,0.07190385741991426,1.2750865689875508,-3.701866695770723,4.119787560871516,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.588,0.023789687041692726,-0.06470625275880182,0.07181706656218993,1.3630486634260581,-3.707395191186084,4.114814811023591,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.587,0.025516868672618796,-0.06481013155070259,0.07172336680684495,1.4620088813306442,-3.713347007542916,4.1094462105009155,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.572,0.02733125629085364,-0.0649263648826175,0.07161819823943573,1.5659656342562944,-3.720006686900383,4.10342049545093,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.547,0.029250341893643166,-0.0650499098639068,0.07150603623018725,1.6759211398204537,-3.7270852929082827,4.0969940856992855,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.513,0.031082188811474606,-0.0651732613534679,0.0713936596570784,1.7808782369262433,-3.7341528126567862,4.090555382344005,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.479,0.03279193337528308,-0.06528896040705323,0.07128789862603506,1.8788393844779046,-3.7407818801208834,4.084495721628269,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.451,0.03432720405710628,-0.06539828127651948,0.07118764983668804,1.9668039149565464,-3.747045504554,4.078751889097389,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.03568799711918499,-0.06550124987922046,0.07109294231343763,2.04477161420434,-3.7529451709111257,4.073325547727003,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.588,0.03663004706936536,-0.06558179232695593,0.0710186690525074,2.098747100440185,-3.7575599132380213,4.069070003345026,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.587,0.025621588427738522,-0.06481013155070259,0.07172336680684495,1.468008881330648,-3.713347007542916,4.1094462105009155,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.572,0.02694728385541477,-0.06492636488261727,0.07161819823943572,1.5439656342562875,-3.72000668690037,4.103420495450929,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.547,0.028482397022765688,-0.0650499098639068,0.07150603623018723,1.6319211398204552,-3.7270852929082827,4.096994085699284,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.513,0.02993027150515836,-0.0651732613534679,0.07139365965707839,1.714878236926244,-3.7341528126567862,4.090555382344004,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.479,0.0313607633886481,-0.06528896040705323,0.07128789862603507,1.796839384477926,-3.7407818801208834,4.08449572162827,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.451,0.032808767607871304,-0.06539828127651925,0.07118764983668804,1.8798039149565515,-3.747045504553987,4.078751889097389,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.432,0.034152107377429956,-0.06550124987922068,0.07109294231343774,1.956771614204339,-3.752945170911138,4.073325547727009,-0.13593,0.5997,374.0,-0.00372,0.5932,368.0
0.421,0.03519887708273006,-0.06558179232695616,0.07101866905250741,2.016747100440188,-3.757559913238034,4.069070003345027,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.417,0.03624572197631102,-0.06564987794554322,0.07095575067874563,2.076726894647199,-3.7614609318286103,4.06546504607465,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.422,0.03722279321095885,-0.06571172165779116,0.07089849511938172,2.132708952676156,-3.7650043155298385,4.062184544169438,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.437,0.03816503776254727,-0.0657586895332607,0.07085494459112301,2.186695588751369,-3.767695376566939,4.05968928270465,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.46,0.039020049867888824,-0.06579945404315857,0.07081709897558483,2.2356841738200353,-3.7700310109380064,4.057520888661236,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.484,0.04008450457581683,-0.06584019680339748,0.0707792297431423,2.2966729360671407,-3.7723653991454094,4.055351141468879,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.499,0.04123619407250929,-0.06588831927871341,0.07073444476427904,2.362659883537164,-3.7751226138807352,4.052785151194432,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.501,0.04266708396029526,-0.06594873772878374,0.07067812975638227,2.4446438350552486,-3.7785843360744864,4.049558538918701,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.421,0.04411542845469538,-0.06601033966364378,0.07062061189063791,2.5276278618653842,-3.7821138669518066,4.046263007964949,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.417,0.03978874035785967,-0.06564987794554322,0.07095575067874559,2.279726894647208,-3.7614609318286103,4.065465046074649,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.422,0.04142903670826503,-0.06571172165779093,0.07089849511938166,2.373708952676147,-3.7650043155298256,4.062184544169435,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.437,0.04305195966813136,-0.0657586895332607,0.07085494459112308,2.466695588751367,-3.767695376566939,4.059689282704653,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.46,0.044779636399470094,-0.06579945404315857,0.07081709897558473,2.565684173820034,-3.7700310109380064,4.057520888661231,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.484,0.04678656890347499,-0.06584019680339726,0.07077922974314242,2.6806729360671366,-3.7723653991453965,4.055351141468886,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.499,0.04929961521672315,-0.06588831927871364,0.07073444476427897,2.824659883537168,-3.7751226138807477,4.052785151194428,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.501,0.052266394846264046,-0.06594873772878396,0.07067812975638227,2.994643835055247,-3.7785843360744993,4.049558538918701,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.49,0.05572186798045743,-0.06601033966364378,0.07062061189063783,3.192627861865371,-3.7821138669518066,4.046263007964945,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.479,0.059735832149884094,-0.06607681348828343,0.07055843186490943,3.4226110678902533,-3.7859225365517513,4.042700354920693,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.474,0.06434321135391775,-0.06614445818752679,0.07049503558258043,3.6865944508977266,-3.7897982923248277,4.039068015506421,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.468,0.06970103547915996,-0.06622555164932797,0.07041887383688597,3.993575160647477,-3.794444605432141,4.03470426891778,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.0754602977128844,-0.06630655754254255,0.07034261814073531,4.323556579748975,-3.7990859012290237,4.030335139364515,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.442,0.08170828771602637,-0.0663813486628333,0.07027205593325178,4.68154003736894,-3.8033711167667383,4.026292222682582,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.419,0.08851477132942234,-0.06646218574806273,0.07019561973245284,5.071522821741484,-3.8080027405785244,4.0219127509747885,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.396,0.09568783792914863,-0.06652825981717103,0.07013301135344834,5.482509264072056,-3.811788505873686,4.018325555095675,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.49,0.10307036896069419,-0.06658938700261152,0.07007498477566626,5.905497134303978,-3.8152908356129394,4.015000877089174,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.479,0.10277565150406441,-0.06607681348828343,0.07055843186490939,5.888611067890262,-3.7859225365517513,4.04270035492069,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.474,0.11092604908964644,-0.06614445818752679,0.07049503558258048,6.355594450897729,-3.7897982923248277,4.039068015506424,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.468,0.1193731059909186,-0.06622555164932775,0.07041887383688586,6.839575160647479,-3.7944446054321284,4.034704268917774,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.12780272198019424,-0.06630655754254255,0.07034261814073527,7.322556579748969,-3.7990859012290237,4.030335139364513,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.442,0.13616256037824923,-0.06638134866283307,0.07027205593325175,7.801540037368927,-3.803371116766726,4.026292222682581,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.419,0.14440021397828076,-0.06646218574806251,0.07019561973245286,8.273522821741482,-3.808002740578512,4.02191275097479,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.396,0.15234122544888476,-0.06652825981717103,0.07013301135344843,8.728509264072066,-3.811788505873686,4.0183255550956805,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.379,0.15993319599066938,-0.06658938700261152,0.07007498477566626,9.163497134303974,-3.8152908356129394,4.015000877089174,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.373,0.16701907661363014,-0.06663580986702766,0.07003084868393336,9.569488188133157,-3.8179506698168924,4.012472065308677,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.373,0.1737384818112603,-0.06666999749774494,0.06999830753016634,9.954481746795635,-3.819909476768544,4.0106075945373405,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.378,0.18005651046325094,-0.06668952616295276,0.06997970503686685,10.316478123397426,-3.8210283868644765,4.009541750182859,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.388,0.1860080596852018,-0.06669684807628573,0.0699727276869568,10.657476775379578,-3.8214479015964162,4.0091419774808275,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.403,0.19155820670654405,-0.06669684807628573,0.06997272768695689,10.975476775379596,-3.8214479015964162,4.009141977480833,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.422,0.19665461133406553,-0.0666834240117542,0.06998551890560893,11.267479251227519,-3.820678759354848,4.009874860324424,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.44,0.20124489472551,-0.06666267291240313,0.07000528205001705,11.530483116326284,-3.8194898089417753,4.011007205088917,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.379,0.2051719740622261,-0.0666358098670281,0.07003084868393335,11.755488188133151,-3.8179506698169177,4.0124720653086765,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.373,0.20909896487921326,-0.06663580986702788,0.07003084868393335,11.980488188133148,-3.8179506698169052,4.0124720653086765,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.373,0.21285131034845323,-0.06666999749774494,0.06999830753016632,12.195481746795634,-3.819909476768544,4.01060759453734,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.378,0.21581830683661468,-0.06668952616295254,0.0699797050368668,12.365478123397422,-3.8210283868644637,4.009541750182857,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.388,0.21822683767701717,-0.06669684807628573,0.06997272768695684,12.503476775379582,-3.8214479015964162,4.00914197748083,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.403,0.22012924656169103,-0.06669684807628573,0.06997272768695688,12.612476775379584,-3.8214479015964162,4.009141977480832,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.422,0.22157791305254454,-0.0666834240117542,0.06998551890560893,12.695479251227518,-3.820678759354848,4.009874860324424,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.44,0.22262517806244048,-0.06666267291240291,0.07000528205001712,12.755483116326282,-3.8194898089417624,4.01100720508892,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.2953782777558961,-0.1533208970624622,-0.0729068361274803,16.923928675255812,-8.784640312838826,-4.177254007756536,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.476,0.29595070916706967,-0.15334885515226215,-0.07284765147030489,16.956726579176774,-8.786242193387611,-4.173862976688456,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.485,0.2964184174754878,-0.15337679057490927,-0.07278845559945947,16.983524291292337,-8.787842775204204,-4.170471303124412,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.485,0.296904539863037,-0.15339709300619986,-0.07274539701878756,17.01137705242573,-8.78900601883101,-4.168004228180088,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.477,0.29718025617632626,-0.15342498926615433,-0.07268618179974165,17.02717443352011,-8.7906043567906,-4.164611446045815,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.467,0.29698473024958466,-0.1534528628469909,-0.07262695539119086,17.015971623132433,-8.792201395332452,-4.161218022800138,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.2965099483026053,-0.15348071374432837,-0.07256771780199976,16.98876862138151,-8.793797134205542,-4.157823958950957,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.453,0.2954417510721044,-0.1535085419537885,-0.07250846904103536,16.92756542838625,-8.795391573159012,-4.154429255006318,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.39849311826347056,-0.24251592918185394,-0.20460247018681432,22.831973841504446,-13.89513920681379,-11.722858019655712,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.476,0.3996503415353688,-0.2419725273305684,-0.20524849972641446,22.898277850938538,-13.864004574155533,-11.75987278571558,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.485,0.3971512926544924,-0.2420507674849277,-0.20515570475382977,22.755092897267428,-13.868487404788773,-11.754556025426446,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.485,0.39447858183197226,-0.24210764750191838,-0.20508819677916512,22.601957847278086,-13.871746389700972,-11.750688103394685,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.477,0.3913162820030623,-0.2421858273840194,-0.20499534483058496,22.4207714135266,-13.87622576698819,-11.745368078621476,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.467,0.38794452770985044,-0.24226397235383024,-0.20490245991182385,22.227584122970445,-13.880703143948528,-11.740046164796048,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.458,0.38469493151130224,-0.24234208239828425,-0.20480954203456775,22.04139597567188,-13.885178519833323,-11.73472236258796,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
0.453,0.38151513353095334,-0.24242015750431856,-0.20471659121051142,21.859206971693663,-13.889651893894126,-11.729396672667269,-0.13593,0.5997,374.0,-0.00787,0.59335,368.0
