Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg)
0.212,0.2699257137265141,-0.33537154553061677,1.956079621541273,15.46560417858573,-19.215374127683866,112.0751067058623,-0.45,-13.969,-61.057,-3.093,-16.501,113.676
0.208,0.2700304334816337,-0.33537154553061654,1.9560796215412732,15.471604178585727,-19.215374127683855,112.07510670586231,-0.45,-13.969,-61.057,-3.087,-16.501,113.676
0.205,0.2703927905890492,-0.335287135557524,1.9554469167916397,15.492365711517204,-19.21053779247684,112.03885539403042,-0.45,-13.975,-61.018,-3.076,-16.501,113.681
0.202,0.270671224131227,-0.3354422949310496,1.9554892742572818,15.50831877835887,-19.21942776973175,112.04128229804259,-0.45,-13.98,-61.024,-3.065,-16.507,113.681
0.201,0.270901994589292,-0.3358608256812692,1.955504267799041,15.521540951642294,-19.243407815315777,112.04214136470534,-0.461,-13.986,-61.029,-3.054,-16.518,113.681
0.2,0.2713911039665382,-0.33611484057969254,1.9553788658534603,15.549564854678774,-19.25796179692888,112.03495636248084,-0.461,-13.997,-61.029,-3.038,-16.529,113.681
0.2,0.27194409284839327,-0.3362866277818599,1.9546603781724752,15.581248783726728,-19.26780447858743,111.99379005072825,-0.461,-14.013,-60.991,-3.027,-16.54,113.687
0.201,0.27264010977965325,-0.3367143901419172,1.954532122746619,15.621127616357573,-19.292313456453268,111.98644155612703,-0.461,-14.035,-60.996,-3.01,-16.556,113.687
0.205,0.2734054201114472,-0.33729726566112883,1.954445578629786,15.664976668387123,-19.32570976368559,111.98148294349082,-0.461,-14.062,-61.007,-2.994,-16.578,113.687
0.212,0.2744303076118909,-0.33782238745957915,1.9542049123503031,15.723698396638259,-19.355797026467116,111.96769378140533,-0.456,-14.095,-61.007,-2.972,-16.6,113.692
0.218,0.2754485451033961,-0.3381234485659259,1.953239046079641,15.782039107443495,-19.37304655723632,111.91235372052235,-0.45,-14.123,-60.969,-2.95,-16.622,113.692
0.223,0.2763064188570564,-0.33889143203141114,1.9530368396850908,15.831191652883277,-19.417048768544458,111.90076814752408,-0.456,-14.15,-60.969,-2.928,-16.65,113.698
0.226,0.2772858471234082,-0.33962036127336037,1.9528190394172404,15.887308758881048,-19.458813337671817,111.88828911139943,-0.461,-14.178,-60.974,-2.9,-16.677,113.698
0.226,0.27818778384881615,-0.34025302283725556,1.9526130075833579,15.938985926634773,-19.495062175143158,111.87648435687261,-0.461,-14.2,-60.974,-2.873,-16.705,113.703
0.225,0.2791868846146687,-0.34081884840991594,1.9517104726588954,15.996230183826412,-19.527481592397173,111.82477291483775,-0.461,-14.222,-60.936,-2.845,-16.738,113.708
0.225,0.28009789126360607,-0.3414163016059879,1.9514209562944584,16.04842701991888,-19.561713138988697,111.80818484905555,-0.461,-14.244,-60.93,-2.818,-16.765,113.714
0.225,0.2810662804142625,-0.3422247509352039,1.951218444505507,16.103911631177752,-19.608033873502954,111.79658177824699,-0.467,-14.266,-60.936,-2.785,-16.798,113.714
0.225,0.28194616205068357,-0.34291402978843544,1.9509166582181918,16.154325135415743,-19.64752664270074,111.7792906976689,-0.472,-14.288,-60.93,-2.758,-16.826,113.719
0.229,0.28299967056630104,-0.34312355149390195,1.9500693508178837,16.214686727041716,-19.659531352140355,111.73074355968104,-0.461,-14.31,-60.892,-2.73,-16.848,113.725
0.234,0.2835953153947347,-0.34337619992539303,1.9499409458538737,16.24881466179976,-19.674007040965392,111.72338649717474,-0.461,-14.321,-60.892,-2.708,-16.859,113.725
0.239,0.2838242379886107,-0.34349327954026654,1.9500424450601517,16.261930960264042,-19.680715208764664,111.7292019733184,-0.467,-14.321,-60.897,-2.692,-16.859,113.725
0.239,0.28370225519500103,-0.3433844345701689,1.9500646717676107,16.25494186101699,-19.674478851356838,111.73047546984827,-0.472,-14.31,-60.892,-2.686,-16.853,113.725
0.233,0.2832770483414172,-0.3428868374777858,1.949483862324357,16.230579302886603,-19.64596863806531,111.6971975400485,-0.472,-14.288,-60.848,-2.692,-16.842,113.725
0.225,0.2827701666793302,-0.3425955056520753,1.9496458561790333,16.20153712293644,-19.629276554014254,111.7064791042285,-0.472,-14.271,-60.848,-2.703,-16.831,113.725
0.217,0.2822308331066964,-0.34228653539620346,1.9498796376543668,16.170635585474813,-19.611573862357723,111.71987379609345,-0.478,-14.249,-60.848,-2.708,-16.815,113.725
0.212,0.2819744982003838,-0.3419042289096248,1.950021811555431,16.155948677201216,-19.58966931419629,111.72801976058135,-0.472,-14.233,-60.848,-2.708,-16.804,113.725
0.21,0.281784254887938,-0.3414412458495757,1.9493706410758125,16.145048538317486,-19.563142338869422,111.69071044035569,-0.467,-14.216,-60.804,-2.708,-16.798,113.725
0.21,0.2815763679762713,-0.34115620925644397,1.949397568141442,16.133137495662975,-19.54681094507619,111.69225324757093,-0.467,-14.205,-60.804,-2.708,-16.787,113.719
0.211,0.28124773103647505,-0.3410710842634044,1.9496163650894967,16.114307986020556,-19.54193364224394,111.7047893892648,-0.472,-14.189,-60.809,-2.708,-16.782,113.719
0.212,0.2809374156638108,-0.34083107710775296,1.9497568346728968,16.096528224848864,-19.52818224517217,111.7128377035436,-0.472,-14.178,-60.804,-2.714,-16.771,113.725
0.213,0.28065062003506214,-0.3403883564555046,1.9491929279877067,16.080096045738763,-19.502816220295063,111.68052823044299,-0.467,-14.161,-60.765,-2.719,-16.765,113.725
0.214,0.2803557380283954,-0.3402152421059714,1.9491967217003623,16.063200551302412,-19.49289749869366,111.68074559416684,-0.467,-14.15,-60.76,-2.725,-16.76,113.725
0.215,0.2800629236358817,-0.3400001973728817,1.9493089571585553,16.04642352243069,-19.4805763430811,111.68717621223303,-0.467,-14.134,-60.765,-2.725,-16.754,113.719
0.216,0.27965649400760595,-0.3397797104365339,1.9495366873211029,16.023136820061417,-19.4679433721906,111.70022418941483,-0.467,-14.123,-60.765,-2.736,-16.743,113.725
0.217,0.27941290050429335,-0.33910585749964306,1.948800234556901,16.0091799404048,-19.429334442894262,111.65802855421532,-0.456,-14.106,-60.721,-2.741,-16.732,113.719
0.217,0.27909724003158387,-0.3388531889908446,1.9489270322970411,15.991093927559442,-19.414857603724247,111.66529352957714,-0.456,-14.095,-60.721,-2.747,-16.721,113.719
0.218,0.2786094603678626,-0.3386908104818327,1.9491511067895997,15.963146211495904,-19.405554000474236,111.67813205229729,-0.456,-14.079,-60.727,-2.758,-16.716,113.719
0.218,0.27835238900957326,-0.3383407394845519,1.949264087756573,15.94841710763223,-19.385496409800112,111.68460538487015,-0.45,-14.068,-60.727,-2.763,-16.705,113.719
0.218,0.27799679717713965,-0.33762639245174175,1.948745680983854,15.92804319640446,-19.3445673397124,111.65490286472236,-0.439,-14.052,-60.688,-2.774,-16.688,113.719
0.218,0.27739524333113585,-0.33722014000654,1.948962770338711,15.89357669987858,-19.32129078918547,111.66734116853289,-0.439,-14.03,-60.688,-2.785,-16.672,113.719
0.218,0.2768698536841392,-0.33682600008341756,1.949178953976398,15.863474090505802,-19.298708235052942,111.67972757857213,-0.439,-14.013,-60.694,-2.796,-16.655,113.714
0.217,0.2762155236007987,-0.3363384400187155,1.949384187812385,15.82598373832195,-19.270773101086387,111.69148661118747,-0.434,-13.991,-60.694,-2.812,-16.639,113.714
0.215,0.27560648821539346,-0.3355883309486418,1.9489565042706956,15.791088581164106,-19.227795017196684,111.66698214928145,-0.428,-13.969,-60.656,-2.829,-16.617,113.714
0.214,0.27513432218491574,-0.33500819835651785,1.9490626921137748,15.764035460388286,-19.194555868109994,111.6730662645255,-0.423,-13.953,-60.656,-2.84,-16.595,113.708
0.213,0.2745131464440609,-0.3345217095907085,1.9494011830098927,15.72844471210139,-19.16668211504859,111.69246036427666,-0.423,-13.931,-60.661,-2.851,-16.573,113.708
0.212,0.2740278553410177,-0.33395073548188425,1.9496107464516759,15.700639580061768,-19.133967708401716,111.70446746503106,-0.417,-13.914,-60.661,-2.862,-16.551,113.708
0.211,0.2736322148797804,-0.3333121602168829,1.9490377976345599,15.677971051428262,-19.097380040815693,111.67163991593331,-0.412,-13.898,-60.623,-2.873,-16.534,113.703
0.21,0.2731586829381707,-0.3328404996113985,1.9492116572842038,15.65083966970939,-19.07035587875885,111.68160134008552,-0.406,-13.881,-60.623,-2.884,-16.518,113.703
0.208,0.27263334668637884,-0.3323889153453352,1.949537132051243,15.620740119656496,-19.04448200621891,111.70024967057488,-0.406,-13.865,-60.634,-2.895,-16.496,113.698
0.207,0.2721172678489344,-0.3319978215892254,1.9497297509189009,15.591170980374912,-19.022073984599903,111.71128591874626,-0.406,-13.848,-60.634,-2.906,-16.479,113.698
0.208,0.27176823710170384,-0.331417320469235,1.9491703800602127,15.571172991638301,-18.988813720421835,111.67923632936082,-0.396,-13.832,-60.595,-2.917,-16.469,113.698
0.209,0.27140488460718815,-0.3309485180112055,1.9492290015701685,15.550354427227003,-18.961953318151384,111.68259509446997,-0.39,-13.821,-60.59,-2.928,-16.452,113.698
0.211,0.2709946778113249,-0.3307146244072523,1.9494408499748395,15.526851309096454,-18.948552201789763,111.6947331139542,-0.39,-13.81,-60.595,-2.939,-16.441,113.698
0.213,0.2705856290188293,-0.3303400316573246,1.949626884528741,15.503414539671535,-18.927089618182706,111.70539210873635,-0.39,-13.793,-60.595,-2.944,-16.425,113.698
0.214,0.2703252587417404,-0.32976329058143294,1.9490611243361273,15.488496421683688,-18.894044788662278,111.67297643748309,-0.379,-13.782,-60.557,-2.955,-16.414,113.698
0.214,0.2700473504149775,-0.329275121709953,1.9490032523408747,15.472573447468632,-18.866074772636814,111.6696606164031,-0.374,-13.771,-60.551,-2.961,-16.397,113.692
0.214,0.26955004280711836,-0.32901273686983745,1.949259252269293,15.444079820418555,-18.85104122868998,111.68432833185713,-0.374,-13.755,-60.557,-2.972,-16.386,113.692
0.213,0.269253589009647,-0.3287596294138835,1.9493829469181059,15.427094269002822,-18.83653923970052,111.69141551318246,-0.374,-13.744,-60.557,-2.977,-16.375,113.692
0.212,0.2689790825005739,-0.32814083872006816,1.9488319674998253,15.411366204584061,-18.80108514454293,111.65984671791641,-0.363,-13.727,-60.518,-2.983,-16.364,113.692
0.21,0.26869133078792484,-0.3278687526668871,1.9488678995072772,15.39487924590161,-18.785495762031285,111.66190547029284,-0.363,-13.716,-60.513,-2.988,-16.353,113.692
0.209,0.2682492960093693,-0.3276835611070057,1.9491167851261046,15.369552518692378,-18.774885067248636,111.67616556583314,-0.368,-13.7,-60.518,-2.994,-16.342,113.692
0.208,0.26806012211562047,-0.3275108274515446,1.949117661792788,15.358713652986513,-18.764988157810848,111.67621579513414,-0.368,-13.689,-60.513,-2.994,-16.337,113.692
0.207,0.2679899687716084,-0.3269628446732271,1.9486346740102127,15.354694162455893,-18.733591057367406,111.6485426336362,-0.357,-13.678,-60.474,-2.994,-16.326,113.698
0.206,0.2677989325172271,-0.326773643208242,1.9486412347893025,15.343748591345856,-18.722750611946065,111.64891853858836,-0.357,-13.667,-60.469,-2.994,-16.32,113.698
0.204,0.2676375090804939,-0.32676845921461095,1.948803182946658,15.334499709706545,-18.722453590989982,111.65819748450475,-0.363,-13.661,-60.474,-2.994,-16.315,113.698
0.202,0.2674550912432445,-0.32660462842875515,1.9488917966797796,15.324047937524252,-18.713066778406134,111.66327467741952,-0.363,-13.651,-60.474,-2.994,-16.309,113.698
0.201,0.2675729770958146,-0.3263019715904063,1.9481406703306472,15.33080229934082,-18.695725818927972,111.62023830773316,-0.357,-13.645,-60.43,-2.988,-16.309,113.698
0.201,0.2675322421072587,-0.3263993236815259,1.948153729496953,15.328468356418051,-18.7013036828759,111.62098654284645,-0.363,-13.645,-60.43,-2.988,-16.309,113.698
0.201,0.2675219981128343,-0.32642205143870306,1.9482587762902506,15.327881418772177,-18.702605887439947,111.62700528075378,-0.363,-13.645,-60.436,-2.988,-16.309,113.698
0.203,0.2675967047226958,-0.3265798651214269,1.9481298729240772,15.332161792218974,-18.71164794540944,111.61961966190701,-0.368,-13.645,-60.43,-2.983,-16.315,113.698
0.206,0.26769546592946714,-0.32635476939504704,1.9474537071547386,15.33782039254659,-18.69875091030144,111.5808782170727,-0.363,-13.645,-60.392,-2.983,-16.315,113.698
0.209,0.2678104101255252,-0.3263320338335993,1.9473486672828189,15.344406209860242,-18.697448258585627,111.5748598757311,-0.363,-13.645,-60.386,-2.977,-16.315,113.698
0.211,0.2677731825169164,-0.3265450858753791,1.9475195553244977,15.342273225005592,-18.709655241396256,111.58465103928854,-0.368,-13.645,-60.392,-2.977,-16.32,113.703
0.213,0.2677731825169164,-0.3265450858753791,1.9475195553244977,15.342273225005592,-18.709655241396256,111.58465103928854,-0.368,-13.645,-60.392,-2.977,-16.32,113.703
0.213,0.2677963163017476,-0.32626515139198986,1.9467653178857867,15.343598693240585,-18.693616176957875,111.54143641729965,-0.363,-13.64,-60.348,-2.977,-16.32,113.703
0.212,0.26769348967667694,-0.32622670021851996,1.9467976092604586,15.337707161602461,-18.691413087000726,111.54328657678303,-0.363,-13.634,-60.348,-2.977,-16.32,113.703
0.211,0.2675654633156447,-0.3262947499523585,1.9469228920205337,15.330371791448894,-18.69531204954666,111.55046475018108,-0.368,-13.629,-60.353,-2.977,-16.32,113.703
0.209,0.2675217018677887,-0.3263166805570563,1.9469612521151154,15.327864445181364,-18.696568580638015,111.55266262170234,-0.374,-13.629,-60.348,-2.977,-16.315,113.708
0.208,0.26752578888878176,-0.3260332420812393,1.9462977581645342,15.328098614235047,-18.68032875222208,111.51464721860157,-0.368,-13.623,-60.309,-2.977,-16.315,113.708
0.206,0.2674953111892596,-0.3260797475798629,1.9462500972385866,15.326352370683162,-18.682993321017364,111.5119164486971,-0.374,-13.618,-60.304,-2.972,-16.315,113.708
0.205,0.2674530242965443,-0.3261798442535213,1.946348456397461,15.32392951020185,-18.688728437961288,111.51755201337704,-0.379,-13.618,-60.309,-2.972,-16.315,113.708
0.203,0.2675143224579848,-0.32630881170177406,1.9464621900992853,15.327441636144304,-18.696117728440743,111.52406847447999,-0.385,-13.618,-60.309,-2.966,-16.315,113.714
0.2,0.26761949700883947,-0.3260676726632794,1.9457839229337417,15.333467694020461,-18.682301479259156,111.48520662851203,-0.379,-13.618,-60.271,-2.966,-16.315,113.714
0.198,0.26767554230101265,-0.32624796966048897,1.9457679718913279,15.336678852723562,-18.692631736258146,111.48429270110289,-0.385,-13.618,-60.271,-2.961,-16.32,113.714
0.198,0.26773800771427947,-0.32634807967134716,1.945866327246537,15.340257857269291,-18.69836761736733,111.48992804784888,-0.39,-13.618,-60.276,-2.955,-16.32,113.714
0.198,0.2679057707275193,-0.3265963479482774,1.9456978881975755,15.349869969886331,-18.71259234182242,111.48027720123818,-0.396,-13.629,-60.271,-2.955,-16.326,113.714
0.199,0.26810596640589435,-0.32646980657558555,1.944963776130293,15.36134033733398,-18.705342055233384,111.43821567809327,-0.39,-13.634,-60.233,-2.955,-16.331,113.714
0.202,0.2682963983008154,-0.3266527598357021,1.9450681953959754,15.372251281197634,-18.715824504886218,111.44419846131673,-0.39,-13.64,-60.238,-2.95,-16.337,113.719
0.205,0.268474850017839,-0.3267456926518517,1.9451139952940726,15.382475811429948,-18.72114916302986,111.44682260217984,-0.39,-13.651,-60.244,-2.95,-16.337,113.719
0.208,0.268569917022896,-0.32686043368913587,1.9450580722030568,15.387922749590665,-18.727723340203195,111.4436184450873,-0.39,-13.656,-60.244,-2.95,-16.342,113.719
0.21,0.2687723746110472,-0.3268234681014277,1.9443754862965466,15.399522714922126,-18.725605368040295,111.40450915348914,-0.385,-13.667,-60.211,-2.955,-16.348,113.719
0.212,0.2688985119269225,-0.3267578159806206,1.9443355773801232,15.406749850760889,-18.721843778601965,111.40222254101315,-0.379,-13.672,-60.211,-2.955,-16.348,113.719
0.214,0.2689953285446919,-0.32678864842632915,1.9443068313363656,15.412297034345805,-18.723610347613132,111.40057551402815,-0.379,-13.678,-60.216,-2.955,-16.348,113.714
0.215,0.2690265821381769,-0.3267337877506695,1.944379950578432,15.414087733347113,-18.720467062436597,111.40476493799974,-0.374,-13.678,-60.216,-2.955,-16.348,113.719
0.214,0.26900700880861195,-0.3264114054405256,1.9438242838787936,15.412966264172024,-18.701995916675674,111.3729275812945,-0.368,-13.678,-60.183,-2.961,-16.342,113.719
0.213,0.2689220897464808,-0.3263850087401783,1.9437403825260349,15.4081007603117,-18.700483497152703,111.36812038788598,-0.368,-13.678,-60.183,-2.966,-16.342,113.714
0.211,0.2689454974081562,-0.32632656599084475,1.9438346260177444,15.409441920533972,-18.69713497427275,111.37352014220751,-0.363,-13.678,-60.189,-2.966,-16.342,113.714
0.21,0.26894315539339186,-0.32635296455164386,1.9439185250584583,15.409307732972417,-18.698647500391758,111.37832720314562,-0.363,-13.678,-60.189,-2.966,-16.342,113.719
0.21,0.2690392515551506,-0.32612988192789083,1.943328114266445,15.414813637468601,-18.685865807568003,111.34449915658428,-0.357,-13.678,-60.156,-2.966,-16.342,113.719
0.21,0.2691288394164395,-0.3261034757311725,1.9432442242357097,15.419946643816056,-18.684352843943053,111.33969261187993,-0.357,-13.678,-60.156,-2.961,-16.342,113.714
0.21,0.2692146442226149,-0.326135229987653,1.9432172787450461,15.424862897071844,-18.68617222882096,111.33814874898799,-0.357,-13.683,-60.156,-2.961,-16.342,113.714
0.21,0.26920386931114393,-0.3261806775298437,1.9433886634279398,15.424245540119932,-18.68877618117773,111.34796836799099,-0.357,-13.683,-60.161,-2.961,-16.342,113.719
0.209,0.2693015313343181,-0.32595469746041306,1.9427129902647533,15.429841161866522,-18.67582847694528,111.30925514741016,-0.352,-13.683,-60.123,-2.961,-16.342,113.719
0.208,0.2693015313343181,-0.32595469746041306,1.9427129902647533,15.429841161866522,-18.67582847694528,111.30925514741016,-0.352,-13.683,-60.123,-2.961,-16.342,113.719
0.207,0.2694045135492057,-0.32599275050460297,1.9426806554754052,15.435741608144488,-18.67800875577499,111.30740250044906,-0.352,-13.689,-60.123,-2.961,-16.342,113.719
0.206,0.2694045135492057,-0.32599275050460297,1.9426806554754052,15.435741608144488,-18.67800875577499,111.30740250044906,-0.352,-13.689,-60.123,-2.961,-16.342,113.719
0.206,0.2695860756486377,-0.3258010766951458,1.9420634763820546,15.446144350161475,-18.6670266554499,111.27204074319636,-0.346,-13.694,-60.09,-2.961,-16.342,113.719
0.207,0.269679766516533,-0.32575626748224407,1.9420602335044403,15.451512441470797,-18.664459276667326,111.27185493999559,-0.346,-13.7,-60.09,-2.961,-16.337,113.719
0.208,0.2697656009770133,-0.3257879255164067,1.9420332899970003,15.456430393793099,-18.66627314841252,111.27031119073399,-0.346,-13.705,-60.09,-2.961,-16.337,113.719
0.209,0.26986584659400636,-0.32585767102972607,1.9421015901159309,15.462174044561486,-18.670269271965697,111.27422449928895,-0.346,-13.711,-60.09,-2.961,-16.337,113.725
0.21,0.270040634167394,-0.3256819439074392,1.9414866446780117,15.472188634827932,-18.66020084951268,111.23899072106536,-0.341,-13.716,-60.057,-2.961,-16.337,113.725
0.211,0.27014639670488383,-0.3256880920762706,1.9413536811708216,15.478248381856693,-18.660553113638453,111.23137247327412,-0.341,-13.722,-60.057,-2.961,-16.337,113.719
0.212,0.27014639670488383,-0.3256880920762706,1.9413536811708216,15.478248381856693,-18.660553113638453,111.23137247327412,-0.341,-13.722,-60.057,-2.961,-16.337,113.719
0.212,0.27022950986926964,-0.3257514860959012,1.9414273493519452,15.483010415397976,-18.664185323409658,111.23559334913689,-0.341,-13.727,-60.057,-2.961,-16.337,113.725
0.212,0.2704380854956727,-0.32554256013927163,1.940700022698505,15.49496091850017,-18.65221474786405,111.1939206015674,-0.335,-13.733,-60.018,-2.961,-16.337,113.725
0.213,0.27044080401990345,-0.32551074682372927,1.940599416110754,15.495116678465095,-18.650391979151156,111.18815626869807,-0.335,-13.733,-60.018,-2.961,-16.337,113.719
0.214,0.27044080401990345,-0.32551074682372927,1.940599416110754,15.495116678465095,-18.650391979151156,111.18815626869807,-0.335,-13.733,-60.018,-2.961,-16.337,113.719
0.216,0.2704380854956727,-0.32554256013927163,1.940700022698505,15.49496091850017,-18.65221474786405,111.1939206015674,-0.335,-13.733,-60.018,-2.961,-16.337,113.725
0.216,0.2705350549867156,-0.3253157181780788,1.9400247656992555,15.50051686107846,-18.639217660871232,111.15523122542373,-0.33,-13.733,-59.98,-2.961,-16.337,113.725
0.215,0.2705255310963913,-0.3251785901686435,1.9400920857062247,15.499971182358333,-18.631360804677556,111.15908837769986,-0.33,-13.727,-59.98,-2.955,-16.331,113.725
0.213,0.2704396494490584,-0.3251470900010931,1.940119019107325,15.495050526428527,-18.629555978022964,111.16063154791084,-0.33,-13.722,-59.98,-2.955,-16.331,113.725
0.211,0.27034662870162285,-0.3250863424257757,1.9400463981300118,15.489720830193315,-18.626075398341627,111.15647067240668,-0.33,-13.716,-59.974,-2.955,-16.331,113.725
0.209,0.2703640381901876,-0.32481187608005535,1.9393960336589018,15.490718320411558,-18.61034963511347,111.11920753306681,-0.324,-13.711,-59.936,-2.955,-16.331,113.725
0.208,0.27026096536183664,-0.3247741435782625,1.9394283333266085,15.48481268236457,-18.60818772201027,111.12105816770608,-0.324,-13.705,-59.936,-2.955,-16.331,113.725
0.207,0.27026096536183664,-0.3247741435782625,1.9394283333266085,15.48481268236457,-18.60818772201027,111.12105816770608,-0.324,-13.705,-59.936,-2.955,-16.331,113.725
0.207,0.27027096368155634,-0.3247512066194731,1.939323406429465,15.485385543886732,-18.606873531076772,111.11504629934237,-0.324,-13.705,-59.93,-2.955,-16.331,113.725
0.207,0.27028142613594075,-0.3244931051255544,1.9386752409684103,15.485984998366307,-18.59208540478921,111.07790915399778,-0.319,-13.7,-59.892,-2.955,-16.331,113.725
0.208,0.27025828924311834,-0.32455159692161906,1.9385808795236534,15.484659352056537,-18.595436737839854,111.07250264146445,-0.324,-13.7,-59.886,-2.955,-16.331,113.725
0.208,0.27025828924311834,-0.32455159692161906,1.9385808795236534,15.484659352056537,-18.595436737839854,111.07250264146445,-0.324,-13.7,-59.886,-2.955,-16.331,113.725
0.208,0.27026660084413834,-0.3245324830809533,1.9384934468644555,15.485135571715979,-18.594341595439417,111.0674931191008,-0.324,-13.7,-59.881,-2.955,-16.331,113.725
0.208,0.27036274714941166,-0.32430574104017174,1.9378184537982492,15.490644349223917,-18.581350233464452,111.02881886520659,-0.319,-13.7,-59.843,-2.955,-16.331,113.725
0.207,0.27043939653572335,-0.3242542730990874,1.9378206925794275,15.495036035561844,-18.578401337660093,111.02894713791936,-0.319,-13.705,-59.843,-2.955,-16.326,113.725
