No,Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
529,0.523,1.1254618417169786,-0.8606191857485177,-1.0573817296472872,64.48421353340356,-49.30984711137551,-60.58351044303259,-14.788,-33.047,54.586,-91.434,-8.245,120.141,-23.376811778052158,-14.95829156973904,-2.4011016831172425,73.56108672451862,-76.59913774736658,-74.41794589001015
530,0.521,1.1253071269315815,-0.8612393065540409,-1.0564523389170097,64.47534902917204,-49.34537741632025,-60.53026027666911,-14.777,-33.003,54.569,-91.406,-8.201,120.125,-23.333315659212385,-14.94468684811052,-2.4159608290775685,73.47256424879309,-76.59550741625502,-74.29815603244208
531,0.518,1.1252096118324662,-0.8618057752148901,-1.0555771075577345,64.46976182555393,-49.37783367981333,-60.48011321368514,-14.76,-32.964,54.547,-91.373,-8.157,120.103,-23.295091880945733,-14.924355285641145,-2.4347097973435727,73.3572825458794,-76.59121095707297,-74.15702181828226
532,0.515,1.1254143004538002,-0.8623763373145246,-1.0548418832457545,64.48148961967073,-49.41052448007251,-60.437987963613274,-14.744,-32.926,54.525,-91.346,-8.113,120.092,-23.257823465653697,-14.905009486272002,-2.4536327624740726,73.27814002287666,-76.5874561451779,-74.04173257704916
533,0.514,1.1255410042676464,-0.8629842957031957,-1.054255796001026,64.48874921345232,-49.445357929862936,-60.40440763806388,-14.727,-32.888,54.503,-91.324,-8.069,120.07,-23.220599880754172,-14.884677858730042,-2.472382117765169,73.20862850156092,-76.58464816328055,-73.94764841649345
534,0.513,1.1257083780067316,-0.8635006825320366,-1.0537106187995398,64.49833902230323,-49.47494471575167,-60.37317128533196,-14.711,-32.855,54.487,-91.302,-8.031,120.059,-23.18832669240882,-14.86630646854778,-2.485386383313115,73.14432372350983,-76.5815416271886,-73.85377881150409
535,0.513,1.1259759433164893,-0.8639967694103509,-1.0530213349933026,64.51366938529645,-49.50336840015089,-60.333678232347864,-14.694,-32.822,54.465,-91.274,-7.987,120.048,-23.15610297199306,-14.845974775799258,-2.5041362101281237,73.06123005114559,-76.57745970855713,-73.73442310442198
536,0.515,1.1263477411691873,-0.8646061080620578,-1.0524005621686672,64.53497183308808,-49.53828093318789,-60.29811056945984,-14.678,-32.783,54.443,-91.252,-7.943,120.042,-23.11783487483616,-14.826628856402165,-2.5230599186737286,73.00810605522221,-76.57414864535457,-73.64073798006508
537,0.517,1.1267628324043926,-0.8651979804318503,-1.0521506873364557,64.55875480897821,-49.572192721987406,-60.28379379616758,-14.656,-32.75,54.426,-91.236,-7.905,120.031,-23.085828199161142,-14.8021801134618,-2.536009602199971,72.96877100993689,-76.57185736027695,-73.57253615308086
538,0.519,1.127156313229564,-0.8657190479716994,-1.0516274610319474,64.58129959957986,-49.60204769286203,-60.25381513718903,-14.639,-32.717,54.41,-91.214,-7.861,120.026,-23.053597914212602,-14.78282277684413,-2.548841497274069,72.9167459000766,-76.56845526259845,-73.47895081392727
539,0.522,1.127828798919802,-0.8662790214122782,-1.051212369151982,64.61983019141343,-49.63413180764661,-60.23003212435686,-14.617,-32.684,54.388,-91.192,-7.817,120.026,-23.02159468239103,-14.757561876373634,-2.566724576045484,72.86983949419684,-76.56491221446385,-73.38548733795324
540,0.525,1.1283516384631267,-0.8669956064544159,-1.0506906753999803,64.64978669060848,-49.67518910622331,-60.20014127416882,-14.601,-32.64,54.366,-91.176,-7.767,120.02,-22.978325925697202,-14.738215816899327,-2.585649415589255,72.84767350816153,-76.56243531571204,-73.31745802412468
541,0.528,1.1286745519867651,-0.8676490483829995,-1.0502122370978737,64.66828827266066,-49.712628570888036,-60.17272877870071,-14.573,-32.602,54.344,-91.148,-7.723,120.004,-22.941586149950435,-14.707039904677238,-2.6024923851113493,72.75987285602713,-76.55815755532792,-73.19839350902821
542,0.528,1.1290160243751286,-0.8684437728811272,-1.0494893415870141,64.68785319933414,-49.7581629305064,-60.1313099168995,-14.551,-32.552,54.322,-91.121,-7.668,119.993,-22.89258085052033,-14.68177883425,-2.6203771150812196,72.69234855889293,-76.55387959643299,-73.08372487328995
543,0.529,1.129426382306072,-0.8692446834495048,-1.0487209114134253,64.71136497686692,-49.804051725841866,-60.087282111102354,-14.518,-32.503,54.294,-91.082,-7.614,119.982,-22.84506507644483,-14.644699167336308,-2.6422732797088058,72.57446279785407,-76.54749975307206,-72.9183004999419
544,0.53,1.1295936373271316,-0.8701801100266787,-1.0477021679500773,64.72094798367601,-49.8576477207583,-60.02891241024597,-14.491,-32.443,54.261,-91.044,-7.553,119.96,-22.786291554854373,-14.612722314995489,-2.6701428214024214,72.45671474506679,-76.54136790678,-72.75712449443675
545,0.533,1.1294199523641295,-0.8711869399467859,-1.046457137119935,64.7109965683311,-49.91533482586793,-59.957577398315145,-14.458,-32.377,54.229,-90.994,-7.493,119.932,-22.721778126578876,-14.574992787814072,-2.695986821962316,72.2827326715036,-76.53308352890011,-72.54531785607668
546,0.535,1.1294739418175181,-0.8721753602041724,-1.0450712514869118,64.7140899361485,-49.971967135001414,-59.878172000655105,-14.42,-32.311,54.196,-90.934,-7.421,119.91,-22.657481916433014,-14.532171533079827,-2.7219522546029253,72.08608511358054,-76.52265910848195,-72.29168817461681
547,0.538,1.1296528104095969,-0.8733726561519682,-1.0436730872623756,64.72433835156205,-50.040567139638235,-59.798063091523,-14.376,-32.234,54.157,-90.873,-7.344,119.888,-22.58245241842363,-14.482460603614786,-2.752798455738338,71.89076631520986,-76.51174857747264,-72.0342722787853
548,0.54,1.129845309239159,-0.8747119809307665,-1.0420124672373692,64.73536772205716,-50.117304796860665,-59.702916572715225,-14.332,-32.146,54.113,-90.807,-7.256,119.866,-22.496427813697686,-14.431937428413928,-2.7885785504898273,71.68645674385955,-76.49957205604039,-71.75628600400097
549,0.54,1.1299124872516337,-0.8762684307794969,-1.0404006799975023,64.73921673864805,-50.20648280421669,-59.61056796639781,-14.282,-32.047,54.069,-90.742,-7.163,119.833,-22.39965824984483,-14.375498899892268,-2.823322809202607,71.48064994146128,-76.48737661974697,-71.48291570784602
550,0.539,1.130309305221316,-0.8778549857971484,-1.038510525825419,64.7619527335458,-50.297385710693426,-59.50227010970839,-14.233,-31.943,54.02,-90.67,-7.053,119.811,-22.297850768681712,-14.319233943409662,-2.8631743380078745,71.27500399250764,-76.47327025061561,-71.1808991612779
551,0.536,1.1307634181559747,-0.8797193817291348,-1.036431081608332,64.78797148812403,-50.40420772893761,-59.38312673233642,-14.178,-31.822,53.965,-90.593,-6.927,119.784,-22.17930774514119,-14.25607910317925,-2.907908878498519,71.06067981294733,-76.45775978782451,-70.85862355720485
552,0.533,1.1311374344890155,-0.8817469735780996,-1.034220411294389,64.80940104547624,-50.52038018445842,-59.256464653452625,-14.123,-31.69,53.91,-90.516,-6.795,119.756,-22.049760484705054,-14.192923954567117,-2.952646835894695,70.85214455624892,-76.44177546305761,-70.53713846773333
553,0.53,1.1315636631144532,-0.8838940579644868,-1.0320887488889208,64.83382214682148,-50.64339905805684,-59.13432939427259,-14.062,-31.553,53.855,-90.439,-6.652,119.718,-21.91546180947004,-14.123853186635081,-2.996352381076975,70.64536016899048,-76.42538229278456,-70.21640388689015
554,0.528,1.1322189271332601,-0.8861921023882832,-1.0296277328234098,64.87136600956589,-50.77506730467395,-58.993323560404924,-14.002,-31.404,53.789,-90.357,-6.493,119.685,-21.76914164248926,-14.053981572828631,-3.051082358390661,70.44032283447561,-76.40732056645918,-69.87583958069182
555,0.527,1.1329506310890614,-0.88867757397648,-1.0272014964192768,64.91328955808633,-50.9174743367773,-58.85431045434711,-13.936,-31.245,53.729,-90.275,-6.317,119.647,-21.613052399421218,-13.979168586953785,-3.0988649059732043,70.24825075269577,-76.38872906012145,-69.53624226656503
556,0.524,1.1338446481038673,-0.8913010972212521,-1.0244443887177161,64.9645129598476,-51.06779114615721,-58.69633981938466,-13.87,-31.075,53.657,-90.187,-6.13,119.614,-21.445988771575273,-13.902406475574676,-3.158485385265507,70.0491947682026,-76.36812428971967,-69.17296806143789
557,0.52,1.1342343111488338,-0.8940448117456843,-1.021396802614549,64.98683900775639,-51.22499440859592,-58.521725997970464,-13.804,-30.894,53.591,-90.093,-5.938,119.57,-21.267903285567137,-13.82661833082624,-3.2121942540873296,69.82136960896833,-76.34543891538061,-68.78623043431053
558,0.513,1.1348130800227219,-0.8969824880357852,-1.0181913073122086,65.02000002154372,-51.39331086159435,-58.338064645897354,-13.733,-30.701,53.52,-89.995,-5.729,119.526,-21.07803188278746,-13.745088232569907,-3.269977445872492,69.59606962320197,-76.32100416886647,-68.38455770104106
559,0.507,1.1352654666351754,-0.9000464442773167,-1.0146560638872981,65.04591986514552,-51.56886262284687,-58.1355101180986,-13.656,-30.498,53.443,-89.885,-5.515,119.482,-20.87841702501329,-13.656667781343769,-3.332650126858638,69.32985601736532,-76.29264692817716,-67.93558317371597
560,0.5,1.1355997561607416,-0.9033066346242156,-1.0107366472481534,65.0650732440959,-51.75565777013347,-57.910944086522264,-13.585,-30.278,53.366,-89.775,-5.284,119.438,-20.661552081083006,-13.574162532412313,-3.3963605516409534,69.08267368257542,-76.26332034243352,-67.48864429254013
561,0.491,1.1356668327134807,-0.9065304328991356,-1.0066332615446572,65.06891644747213,-51.94036780528794,-57.675837403997605,-13.508,-30.059,53.284,-89.654,-5.054,119.383,-20.445941096691847,-13.48492930940759,-3.4639751216143733,68.78252964319643,-76.22991065900655,-66.99947431641006
562,0.478,1.1359408048144872,-0.9099418730579257,-1.0023568841919026,65.08461389256415,-52.135828928448056,-57.43081903007944,-13.425,-29.828,53.201,-89.528,-4.812,119.339,-20.21856626727722,-13.389617494690887,-3.531552184763585,68.48841890626537,-76.1939675316742,-66.49276122864849
563,0.461,1.1355890638154185,-0.9132908879011179,-0.9975044252832294,65.06446061783579,-52.32771334448964,-57.15279361435181,-13.348,-29.592,53.119,-89.39,-4.565,119.284,-19.985941355204076,-13.300383411890113,-3.599179994500917,68.14480413780845,-76.15313491354995,-65.9411611917916
564,0.443,1.135439591040846,-0.9167938511995232,-0.9928100256923025,65.05589645870067,-52.52841835727748,-56.88382433044376,-13.266,-29.35,53.036,-89.258,-4.318,119.235,-19.747510317585625,-13.206056654354288,-3.666943091105164,67.8337497931084,-76.11273812613369,-65.41682151913518
565,0.423,1.134728314844253,-0.9201858836062998,-0.9878348312529462,65.01514333456778,-52.72276749815739,-56.59876668681169,-13.195,-29.108,52.96,-89.127,-4.07,119.174,-19.508611880856318,-13.123711925608703,-3.729697117026472,67.51907022416184,-76.07115780538327,-64.89998388358373
566,0.404,1.1340901958693648,-0.9233877059583774,-0.9829685104807645,64.97858181047947,-52.90621840568208,-56.319947044808835,-13.123,-28.878,52.888,-88.995,-3.834,119.125,-19.281728473552814,-13.04103031450937,-3.788342624027453,67.20373884233027,-76.02810503923574,-64.38237940385004
567,0.385,1.1334233527048665,-0.926407171030477,-0.9781706082215067,64.94037451155657,-53.07922101070056,-56.04504749483708,-13.057,-28.658,52.817,-88.868,-3.598,119.07,-19.064603159668664,-12.964426823253772,-3.847034344013729,66.90491299808109,-75.98530807562392,-63.88786916991806
568,0.37,1.1326660544719498,-0.9293159006188177,-0.9734565709907183,64.89698451897773,-53.245878939857306,-55.774953057045366,-12.997,-28.444,52.751,-88.748,-3.378,119.026,-18.853220044668134,-12.894550968077338,-3.9018280456913215,66.63034920429853,-75.9439073275051,-63.423430756557615
569,0.354,1.13158853353025,-0.9319833426129053,-0.9690935421525387,64.83524711668137,-53.39871210821448,-55.52496991872381,-12.942,-28.246,52.696,-88.638,-3.175,118.971,-18.6575882063771,-12.831390825148835,-3.946638093390801,66.36842412680309,-75.90470364808311,-63.000802222249035
570,0.339,1.1305930333488203,-0.9343724671554612,-0.9649633258234053,64.77820915778094,-53.53559886123406,-55.288325954588444,-12.892,-28.065,52.652,-88.533,-2.983,118.927,-18.478706435169606,-12.774946378101525,-3.98146398333162,66.1272696312103,-75.86661838049207,-62.59952015590407
571,0.329,1.1299639337687004,-0.9365057411833443,-0.9613696815795347,64.74216440694661,-53.65782645957663,-55.08242530634318,-12.849,-27.905,52.608,-88.445,-2.812,118.894,-18.320556903434657,-12.725404050345183,-4.017487717102554,65.94079242845577,-75.83417171014112,-62.264878783782066
572,0.326,1.1294381827540436,-0.9383600109462621,-0.9584806001572865,64.71204109273206,-53.76406829107055,-54.91689313417871,-12.81,-27.768,52.581,-88.374,-2.664,118.867,-18.185164098233155,-12.682565416078372,-4.037441740284627,65.80122323306146,-75.8075779957622,-61.9961111288948
573,0.33,1.1288834367712153,-0.9398575399698132,-0.9558875940370083,64.68025648921416,-53.84987038381838,-54.76832482723517,-12.783,-27.653,52.559,-88.314,-2.538,118.845,-18.071292359448165,-12.652370889262514,-4.054517103742016,65.68583860899645,-75.78484558491837,-61.76979877517378
574,0.341,1.1286237334006095,-0.941075497475877,-0.9537301222397373,64.66537658215313,-53.91965420854211,-54.64471079883304,-12.761,-27.559,52.542,-88.264,-2.433,118.839,-17.97820552596279,-12.627918204495076,-4.067518500338665,65.6020577841028,-75.76605376210918,-61.581233918026435
575,0.354,1.1287283823696106,-0.9421513446532905,-0.951962719078977,64.67137252640728,-53.981295711208965,-54.543446057023395,-12.744,-27.477,52.537,-88.226,-2.34,118.856,-17.89686610722588,-12.610343670666593,-4.069546790536861,65.57248279448537,-75.7522852104902,-61.43724207998681
576,0.369,1.1287502987092386,-0.9430008922211729,-0.9505642862838497,64.67262824017034,-54.02997120134423,-54.46332175992992,-12.733,-27.411,52.542,-88.198,-2.269,118.878,-17.831248368997,-12.600308709358846,-4.062743220207025,65.56234443756209,-75.7423740828116,-61.33083929841922
577,0.383,1.1286686334973315,-0.9436788037703723,-0.9493310819099757,64.66794916819502,-54.06881267199653,-54.39266435402986,-12.728,-27.356,52.548,-88.176,-2.214,118.9,-17.776401916533516,-12.596352401376862,-4.055977332024177,65.55816130259699,-75.73470664472865,-61.24708604055867
578,0.397,1.129026311920681,-0.9442598139434678,-0.9484301249179219,64.68844263227584,-54.10210210276907,-54.341043320862376,-12.722,-27.312,52.553,-88.16,-2.17,118.938,-17.732598067569043,-12.591247710185698,-4.050026477583943,65.58009571482339,-75.72977559856866,-61.185128777529954
579,0.41,1.129070935315597,-0.9446940625891567,-0.9474436252799143,64.69099936447208,-54.126982717426316,-54.28452105511336,-12.717,-27.274,52.564,-88.138,-2.131,118.971,-17.694724944904397,-12.588103052367043,-4.038332812258457,65.57046908266011,-75.72242309755093,-61.10091967370116
580,0.421,1.1289572378396626,-0.9450189715353896,-0.9463827633282574,64.68448497895974,-54.1455986287715,-54.22373814263741,-12.717,-27.241,52.57,-88.116,-2.104,119.004,-17.66169294165111,-12.589077033218471,-4.032419450707726,65.54889149629366,-75.71506470244422,-61.016758853431696
581,0.431,1.1285195771310137,-0.9453817310282302,-0.9454961889719663,64.65940886749546,-54.166383216689574,-54.1729411737974,-12.711,-27.208,52.581,-88.094,-2.082,119.02,-17.628857499471906,-12.584946334987974,-4.020555169129814,65.50621818690908,-75.7071776876373,-60.933519163438
582,0.438,1.1282037874203115,-0.945634732033953,-0.9444675411360361,64.64131544985857,-54.18087910653006,-54.11400399419334,-12.706,-27.18,52.586,-88.066,-2.06,119.042,-17.60101681030265,-12.58082770914331,-4.014774791074561,65.44756342301353,-75.69716539070187,-60.827595785383096
583,0.446,1.1280429347115015,-0.9458599540477926,-0.9437082438146737,64.6320992685205,-54.1937833773765,-54.07049946228368,-12.695,-27.158,52.592,-88.039,-2.038,119.059,-17.579393578931672,-12.570955068660318,-4.006985892766077,65.38790212386054,-75.68735207118137,-60.72578641991961
584,0.453,1.127736728460357,-0.946241631358761,-0.9427449891478955,64.6145549426694,-54.2156518764309,-54.01530903528101,-12.684,-27.125,52.592,-88.011,-2.016,119.075,-17.546801558608475,-12.560108421526255,-4.005110607887472,65.32379253263784,-75.67709306813647,-60.62041334699165
585,0.458,1.1272563588199354,-0.9465895708126956,-0.9416749946382238,64.58703178966702,-54.23558733866743,-53.95400286577465,-12.673,-27.092,52.592,-87.979,-1.989,119.081,-17.51420915738704,-12.549261761365276,-4.003235481191428,65.24091225891331,-75.66492990206605,-60.500816157510606
586,0.46,1.1270281952860217,-0.9469445204329319,-0.9405521131923407,64.57395898213498,-54.255924453846745,-53.889666498032,-12.662,-27.059,52.586,-87.946,-1.961,119.097,-17.481647831413753,-12.537441090550473,-4.007274020480634,65.16506770651685,-75.65265451942894,-60.37712731158196
587,0.459,1.1267800961272945,-0.9473784115218972,-0.9393494560949616,64.55974394743917,-54.28078458201279,-53.82075932215072,-12.645,-27.021,52.581,-87.907,-1.923,119.108,-17.44430261509666,-12.519866359496557,-4.009304596104372,65.07311114728085,-75.63782080244405,-60.23163559378793
588,0.454,1.126423115515105,-0.9479873573532249,-0.9379543890925689,64.53929046499272,-54.315674608099954,-53.740827870775654,-12.629,-26.971,52.57,-87.869,-1.884,119.119,-17.394951213188516,-12.50230367049269,-4.017419454188051,64.98601420939406,-75.62330512535432,-60.09011887890539
589,0.445,1.1258678466424967,-0.9485419989658812,-0.936436564518645,64.50747590209727,-54.34745323164749,-53.65386292864857,-12.612,-26.922,52.559,-87.825,-1.84,119.119,-17.34663600064397,-12.483754891804171,-4.025364269089692,64.8723463454364,-75.60596543904526,-59.92734759893199
590,0.434,1.125375159874921,-0.9490861893628143,-0.9348906031261878,64.47924702969324,-54.37863304464331,-53.56528586557061,-12.596,-26.873,52.548,-87.781,-1.791,119.119,-17.298283262081206,-12.466192156818858,-4.033479810425387,64.76406332892225,-75.58851467238122,-59.76496097074254
591,0.423,1.1249222247153035,-0.9495651086424279,-0.9334421997812962,64.45329575665407,-54.40607309809261,-53.48229846687568,-12.579,-26.829,52.537,-87.737,-1.741,119.114,-17.254966598375802,-12.447643328423714,-4.041425355082653,64.65247735841771,-75.5707723143681,-59.60327729933417
592,0.416,1.1243074023161232,-0.9501058666244794,-0.9318897838099056,64.41806902803094,-54.43705624820217,-53.3933515836663,-12.568,-26.779,52.526,-87.698,-1.692,119.108,-17.205429198282456,-12.435010913360502,-4.0503931081624325,64.55712130527783,-75.55489077328231,-59.46040481157303
593,0.41,1.1237282700625635,-0.9504850942763408,-0.9305019975931257,64.38488719412206,-54.458784392128486,-53.31383729057839,-12.552,-26.741,52.515,-87.654,-1.648,119.097,-17.168074764172953,-12.417448120230974,-4.058509545883474,64.43468868520202,-75.53670279561969,-59.29988220500258
594,0.407,1.1233698684311808,-0.9507820873249757,-0.929231120731594,64.36435229327323,-54.475800840359994,-53.241021410131786,-12.546,-26.708,52.504,-87.621,-1.604,119.092,-17.1353539213073,-12.40974606608636,-4.068329011696971,64.35717629585241,-75.52310369849154,-59.1795483614749
595,0.405,1.1230180689113987,-0.9511313884855233,-0.9281136731544317,64.34419566555499,-54.49581432263839,-53.176996380133275,-12.535,-26.675,52.493,-87.589,-1.566,119.086,-17.102816044557667,-12.397113633974737,-4.077297162127915,64.27649286417017,-75.50980917347236,-59.06316084013908
596,0.402,1.1223674556759802,-0.9514932923091759,-0.9267442236660921,64.30691827307015,-54.51654988432333,-53.098532704195065,-12.53,-26.636,52.487,-87.556,-1.527,119.081,-17.064031512760508,-12.391209291665161,-4.082359188045628,64.19443718355919,-75.49607909433875,-58.94328385356773
597,0.398,1.1218734463067768,-0.9517691905105821,-0.9258838214670742,64.27861362117488,-54.532357686839156,-53.04923528950756,-12.524,-26.609,52.482,-87.534,-1.5,119.07,-17.03727800905475,-12.384481196279639,-4.086265444985488,64.1337282762035,-75.4865885710701,-58.86403767145528
598,0.395,1.1215621768655382,-0.9520471481376358,-0.9249838751372127,64.26077919590051,-54.548283485752805,-52.99767216301821,-12.524,-26.581,52.476,-87.517,-1.472,119.07,-17.00931092413911,-12.383507245211598,-4.0921787225591295,64.1019363224864,-75.47956683028774,-58.80227382390479
599,0.393,1.1210851965449053,-0.9522388374088645,-0.9242201880640744,64.23345023661746,-54.55926647197215,-52.953916116858686,-12.524,-26.559,52.476,-87.501,-1.456,119.07,-16.987310924139116,-12.383507245211598,-4.092178722559128,64.06171500029014,-75.47294338441203,-58.74419657347537
600,0.395,1.121144498287664,-0.9524262038895155,-0.9238131535746039,64.23684797619529,-54.57000178053567,-52.930594758495765,-12.524,-26.543,52.476,-87.495,-1.439,119.081,-16.971310924139107,-12.383507245211598,-4.0921787225591295,64.06786562404504,-75.47089339939814,-58.72163631497353
601,0.402,1.1208960879202317,-0.9524869127089437,-0.9233614211956042,64.22261511055413,-54.57348013966813,-52.90471239970967,-12.53,-26.532,52.476,-87.49,-1.428,119.081,-16.960091812521366,-12.389423713225737,-4.0932001999889325,64.06131119997814,-75.46881978136311,-58.70350187502059
602,0.409,1.1210585881352884,-0.952530994501013,-0.9231401126615889,64.23192568704685,-54.57600584030707,-52.89203235474037,-12.535,-26.526,52.476,-87.49,-1.417,119.092,-16.953909133211663,-12.394354100322246,-4.094051466580005,64.08252974417469,-75.46925811872205,-58.70270549835325
603,0.416,1.1211312748381337,-0.9525422894864329,-0.9229292894468193,64.2360903283466,-54.576652995301295,-52.87995307431069,-12.541,-26.521,52.482,-87.49,-1.406,119.103,-16.948656846900356,-12.40124451078076,-4.089159772094742,64.10374856572541,-75.4696964917107,-58.70190940978379
604,0.421,1.1210062409368327,-0.9525079850183694,-0.9225884845639228,64.228926413506,-54.574687494062815,-52.86042639288328,-12.552,-26.516,52.487,-87.49,-1.401,119.114,-16.943227012342852,-12.412902971195276,-4.086105051033794,64.11896766467844,-75.47013490031604,-58.70111360936093
605,0.425,1.1207619473064507,-0.9525572489678888,-0.9221472708724802,64.21492941952319,-54.57751011045242,-52.835146710500226,-12.563,-26.505,52.487,-87.49,-1.39,119.114,-16.931824192376244,-12.423749791684314,-4.087978216593543,64.12996766467846,-75.47013490031604,-58.70111360936097
606,0.427,1.1207037814441125,-0.9525484932216518,-0.9217823643113168,64.21159676109947,-54.57700844314655,-52.81423910462893,-12.568,-26.499,52.493,-87.484,-1.379,119.125,-16.925608104297403,-12.429654113326416,-4.082916443580498,64.13011891712755,-75.46808705792206,-58.67855380928489
607,0.426,1.120465295263038,-0.9525570877996545,-0.9212188051748964,64.19793250945172,-54.57750087619281,-52.78194954460601,-12.579,-26.488,52.498,-87.479,-1.362,119.13,-16.91417736248522,-12.44131254315378,-4.0798621248960405,64.13421100060681,-75.4662137349743,-58.66005895984651
608,0.424,1.1205173048374228,-0.9526574432931488,-0.9209005596158361,64.20091243855823,-54.58325082242098,-52.76371541722307,-12.585,-26.477,52.498,-87.479,-1.346,119.136,-16.902957146881914,-12.447228974002158,-4.080884054898174,64.15578301589593,-75.46645388396598,-58.659622826004004
609,0.423,1.1199625879891961,-0.9527486839417345,-0.9202382262487476,64.16912950433004,-54.58847852650498,-52.72576651065821,-12.59,-26.461,52.498,-87.468,-1.335,119.13,-16.886773547492385,-12.452159330111872,-4.081735698818817,64.12261421163083,-75.46164807603672,-58.6201858251066
610,0.423,1.1196841238513717,-0.9527649642692247,-0.9196215825097869,64.15317468448696,-54.58941132055926,-52.69043542695259,-12.596,-26.45,52.498,-87.457,-1.318,119.13,-16.875553124550105,-12.45807575392504,-4.082757714247894,64.10104195008853,-75.45707567865578,-58.5803372048174
611,0.423,1.1192609090859569,-0.9527981729409207,-0.9186360885802811,64.12892626460106,-54.59131403729067,-52.633970784056146,-12.601,-26.433,52.498,-87.435,-1.296,119.136,-16.858369352360793,-12.463006104169226,-4.083609429392636,64.05153354022671,-75.4481547309552,-58.50026774830052
612,0.422,1.1187581344552324,-0.952979750868624,-0.9178423713642127,64.10011940021431,-54.6017176862008,-52.58849413744855,-12.601,-26.411,52.498,-87.418,-1.28,119.136,-16.83636935236079,-12.463006104169226,-4.083609429392634,64.00804236163503,-75.44105578495972,-58.43880389489996
613,0.42,1.1182179715213398,-0.9531281017858217,-0.9168970325857356,64.06917034385286,-54.610217567643126,-52.53433021523177,-12.601,-26.389,52.493,-87.396,-1.258,119.13,-16.81439674420788,-12.462194476807944,-4.0885371320228066,63.94758695747381,-75.4315976526352,-58.35980398609535
614,0.418,1.1174165391674082,-0.9533050214146509,-0.9157538370572726,64.02325165240734,-54.62035431568806,-52.46882993629261,-12.601,-26.362,52.493,-87.369,-1.241,119.13,-16.78739674420787,-12.462194476807944,-4.088537132022811,63.870348383193814,-75.42025467867508,-58.26243229775275
615,0.417,1.1169545638979443,-0.9534297807085683,-0.9146219734082421,63.99678241922764,-54.62750249668456,-52.40397892621888,-12.596,-26.34,52.487,-87.336,-1.219,119.136,-16.76561345253389,-12.456290175895285,-4.09359865137892,63.78291035863268,-75.40658913195351,-58.143156196390215
616,0.417,1.1162524077411418,-0.9536196988823841,-0.913417433281593,63.956551834883726,-54.638384006497034,-52.33496386070773,-12.596,-26.312,52.482,-87.308,-1.198,119.136,-16.737640988584925,-12.455478553209444,-4.098526326041186,63.70652052117883,-75.39473509895647,-58.0425169287639
617,0.417,1.1156163310448206,-0.9538173251612045,-0.9122379195777534,63.9201073247379,-54.649707158194325,-52.26738270359988,-12.59,-26.285,52.476,-87.275,-1.176,119.136,-16.710894481041915,-12.448588183123226,-4.10341752724288,63.61394513918607,-75.380708994835,-57.924111750375985
618,0.415,1.1150219799139827,-0.9540895594235508,-0.9109424849258463,63.886053513392056,-54.66530503246562,-52.193159765410606,-12.585,-26.252,52.471,-87.242,-1.148,119.141,-16.6781056885676,-12.44284620679091,-4.107493558544317,63.53219249368197,-75.36684071517216,-57.805521767270335
619,0.412,1.1144667577799383,-0.9543040640227208,-0.9097424229119675,63.85424162841907,-54.67759524068421,-52.124401276861384,-12.579,-26.224,52.465,-87.209,-1.126,119.147,-16.650359094181596,-12.435955833686522,-4.112384832464383,63.44556940565204,-75.35296172861719,-57.687059546125546
620,0.409,1.113795934935781,-0.9546555769695068,-0.9083925680845988,63.8158063106479,-54.69773544897925,-52.04706029229779,-12.574,-26.186,52.46,-87.177,-1.104,119.158,-16.612570229353214,-12.430213854850372,-4.116460924361719,63.36719214600992,-75.3396824459725,-57.57195131515031
621,0.405,1.1131381614375646,-0.9548541509764503,-0.9072159511100797,63.778118665324534,-54.709112901498116,-51.9796451055544,-12.568,-26.158,52.46,-87.144,-1.077,119.158,-16.584790120245867,-12.424297413327086,-4.115439126090388,63.28047513723747,-75.32543105452532,-57.454403641248504
622,0.402,1.1127658190759662,-0.9550470782674485,-0.9059998050560997,63.75678501947101,-54.7201668210252,-51.909965069389855,-12.563,-26.131,52.454,-87.111,-1.049,119.169,-16.55800668876576,-12.418393107409136,-4.120500814080646,63.205048934093554,-75.31162003029975,-57.336129584827944
623,0.399,1.112152568806809,-0.9551845290313352,-0.9046648244419961,63.72164836726304,-54.728042169686766,-51.83347631446994,-12.563,-26.104,52.449,-87.078,-1.022,119.174,-16.531034611008153,-12.41758149743746,-4.125428423481297,63.123335736469265,-75.29748541706479,-57.21857744206649
624,0.398,1.111484407732464,-0.9552585394678228,-0.9034097846226039,63.68336555766815,-54.73228265533742,-51.7615678296979,-12.557,-26.082,52.449,-87.039,-1.0,119.18,-16.509254260671522,-12.41166504782886,-4.1244067239146744,63.017212480171885,-75.2807155981506,-57.07991672347705
625,0.399,1.110751480020273,-0.9552938056714837,-0.9019714177283146,63.64137189307142,-54.734303259966644,-51.679155477263784,-12.552,-26.06,52.443,-86.995,-0.978,119.185,-16.487470782645744,-12.405760740295584,-4.129468468128509,62.89340676647891,-75.26162257436995,-56.92399416801882
