Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg)
-0.115,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.12,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.125,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.13,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.135,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.139,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.143,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.114,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.115,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.12,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.125,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.13,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.135,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.139,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.143,-0.006391051585006955,-0.0023762371654212355,-0.005450501480356136,-0.3661802824712938,-0.13614836070076683,-0.31229073105421395
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.143,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.146,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.145,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.143,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.142,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.138,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.126,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.106,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.083,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.062,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.041,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.018,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.142,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.138,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.126,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.106,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.083,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.062,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.041,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
-0.018,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.003,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.023,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.038,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.047,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.055,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.066,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.079,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.088,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.003,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.023,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.038,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.047,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.055,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.066,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.079,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.088,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.087,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.075,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.062,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.061,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.075,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.099,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.128,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.161,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.087,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.075,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.062,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.061,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.075,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.099,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.128,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.161,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.193,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.215,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.216,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.202,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.187,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.181,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.187,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.201,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.193,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.215,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.216,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.202,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.187,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.181,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.187,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.201,-0.001057849077220833,0.00027038011099733694,-0.005450418347564155,-0.06061028748656245,0.015491639224426142,-0.3122859678960943
0.216,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.222,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.216,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.207,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.203,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.205,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.221,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.25,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.216,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.222,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.216,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.207,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.203,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.205,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.221,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.25,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.289,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.325,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.349,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.369,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.4,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.447,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.51,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.552,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.289,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.325,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.349,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.369,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.4,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.447,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.51,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.552,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.577,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.581,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.563,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.53,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.492,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.46,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.441,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.577,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.581,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.563,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.53,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.492,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.46,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.441,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.429,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.442,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.46,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.487,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.518,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.547,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.576,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.429,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.442,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.46,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.487,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.518,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.547,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.576,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.588,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.587,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.572,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.547,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.513,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.479,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.451,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.588,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.587,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.572,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.547,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.513,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.479,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.451,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.432,0.002677565181735575,0.0006714110765713155,-0.005448969152200534,0.15341318428462772,0.03846902100587132,-0.3122029351180689
0.421,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.417,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.422,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.437,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.46,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.484,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.499,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.501,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.421,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.417,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.422,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.437,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.46,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.484,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.499,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.501,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.49,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.479,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.474,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.468,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.458,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.442,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.419,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.396,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.49,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.479,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.474,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.468,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.458,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.442,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.419,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.396,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.379,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.373,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.373,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.378,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.388,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.403,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.422,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.44,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.379,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.373,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.373,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.378,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.388,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.403,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.422,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.44,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
0.458,0.002605134022607817,0.0006740290606037647,-0.005448961972382109,0.1492631845613667,0.0386190204417633,-0.31220252374477553
