Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(rad),W_Debug_Pitch(rad),W_Debug_Yaw(rad),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(rad),H_Debug_Pitch(rad),H_Debug_Yaw(rad),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
0.212,0.26834967980630575,-0.3347695953127492,1.9571233296367065,15.375304086588335,-19.180884920723074,112.13490677477428,-0.439,-13.936,-61.106,-3.148,-16.479,113.67,-9.135716378344712,-18.125358948942363,-113.19794647942425,1.9715136054139766,-3.759138293799155,0.17830830080560148
0.218,0.2685495524540189,-0.3349412142900432,1.9570276859248097,15.386755945742403,-19.190717963806375,112.12942679374562,-0.439,-13.947,-61.106,-3.148,-16.485,113.67,-9.136261017464442,-18.13623246913131,-113.19619628215551,1.9715488113811348,-3.7651143580286415,0.17777174159592174
0.221,0.26874677741270603,-0.33510574081439715,1.9571581901887032,15.398056103489818,-19.200144639269812,112.13690413727518,-0.439,-13.953,-61.117,-3.142,-16.49,113.67,-9.135752730243054,-18.143777724239083,-113.20634631956919,1.9775781927149496,-3.770094411301721,0.17732460329499458
0.224,0.26894325743008896,-0.33530930206087084,1.9571632509602046,15.409313579244516,-19.211807839565175,112.13719409812329,-0.439,-13.964,-61.117,-3.142,-16.496,113.676,-9.136297963732932,-18.154651243364107,-113.20459593063973,1.9789389787517595,-3.776583914972703,0.18253057911564322
0.225,0.269221357327613,-0.3351110085435507,1.9564406014024838,15.425247529655664,-19.200446457917927,112.0957893283989,-0.434,-13.969,-61.078,-3.137,-16.496,113.676,-9.134400346402517,-18.15386970439538,-113.16442855138665,1.9839389787517572,-3.776583914972703,0.18253057911564144
0.225,0.2694384993916924,-0.3352331205245589,1.9563781768729958,15.437688853482173,-19.20744295905768,112.09221266632113,-0.434,-13.975,-61.078,-3.131,-16.501,113.676,-9.13469799975616,-18.15980065901723,-113.16347336826625,1.98996845777095,-3.7815639574184745,0.18208331381287643
0.224,0.26948017143135217,-0.3353371190776673,1.9564947964166068,15.44007648547838,-19.213401637226255,112.09889447397879,-0.439,-13.975,-61.084,-3.126,-16.501,113.676,-9.139259133917191,-18.16068140917235,-113.1695304886792,1.9949684577709497,-3.7815639574184745,0.18208331381287446
0.222,0.269584891186472,-0.3353371190776673,1.9564947964166068,15.44607648547839,-19.213401637226255,112.09889447397879,-0.439,-13.975,-61.084,-3.12,-16.501,113.676,-9.139259133917191,-18.16068140917235,-113.1695304886792,2.00096845777095,-3.7815639574184745,0.18208331381288162
0.219,0.26973173346013546,-0.3352098390447271,1.955916299781388,15.45448992801341,-19.206109028522498,112.06574905831823,-0.439,-13.975,-61.051,-3.115,-16.501,113.676,-9.14167165593982,-18.15583673798306,-113.1362167921872,2.005968457770948,-3.781563957418487,0.18208331381287007
0.216,0.2698209546891315,-0.3351704984936552,1.9559493018427299,15.459601927877854,-19.20385498098236,112.06763993714836,-0.439,-13.969,-61.051,-3.104,-16.501,113.676,-9.1413740051452,-18.149905814629438,-113.13717216864171,2.0169684577709504,-3.7815639574184745,0.18208331381288637
0.212,0.2699257137265141,-0.33537154553061677,1.956079621541273,15.46560417858573,-19.215374127683866,112.0751067058623,-0.45,-13.969,-61.057,-3.093,-16.501,113.676,-9.15193558967884,-18.1507867561157,-113.14322907674129,2.0279684577709474,-3.7815639574184745,0.18208331381287265
0.208,0.2700304334816337,-0.33537154553061654,1.9560796215412732,15.471604178585727,-19.215374127683855,112.07510670586231,-0.45,-13.969,-61.057,-3.087,-16.501,113.676,-9.15193558967884,-18.1507867561157,-113.14322907674129,2.033968457770947,-3.7815639574184616,0.18208331381287446
0.205,0.2703927905890492,-0.335287135557524,1.9554469167916397,15.492365711517204,-19.21053779247684,112.03885539403042,-0.45,-13.975,-61.018,-3.076,-16.501,113.681,-9.155081146295979,-18.15099073477038,-113.10290423411088,2.0460729926610672,-3.7819919167774105,0.18686866799997173
0.202,0.270671224131227,-0.3354422949310496,1.9554892742572818,15.50831877835887,-19.21942776973175,112.04128229804259,-0.45,-13.98,-61.024,-3.065,-16.507,113.681,-9.15489140999952,-18.156814331751878,-113.10816462067844,2.0571084307750525,-3.787967957083528,0.18633182712993948
0.201,0.270901994589292,-0.3358608256812692,1.955504267799041,15.521540951642294,-19.243407815315777,112.04214136470534,-0.461,-13.986,-61.029,-3.054,-16.518,113.681,-9.165824305489393,-18.16347951762466,-113.11225631318881,2.068173547034788,-3.7989240301165323,0.18534759960237152
0.2,0.2713911039665382,-0.33611484057969254,1.9553788658534603,15.549564854678774,-19.25796179692888,112.03495636248084,-0.461,-13.997,-61.029,-3.038,-16.529,113.681,-9.166370675194266,-18.17435280230634,-113.11050411454312,2.08423885274289,-3.8098801020317627,0.18436334708067714
0.2,0.27194409284839327,-0.3362866277818599,1.9546603781724752,15.581248783726728,-19.26780447858743,111.99379005072825,-0.461,-14.013,-60.991,-3.027,-16.54,113.687,-9.16993802847497,-18.184586798861922,-113.06959441078966,2.0966298342764347,-3.82134976500179,0.18912058406483656
0.201,0.27264010977965325,-0.3367143901419172,1.954532122746619,15.621127616357573,-19.292313456453268,111.98644155612703,-0.461,-14.035,-60.996,-3.01,-16.556,113.687,-9.170668525930095,-18.207067664267782,-113.07113522703321,2.113725475749688,-3.8372858329149886,0.18768849231822926
0.205,0.2734054201114472,-0.33729726566112883,1.954445578629786,15.664976668387123,-19.32570976368559,111.98148294349082,-0.461,-14.062,-61.007,-2.994,-16.578,113.687,-9.171212352074425,-18.235372223933204,-113.07793547894974,2.1298576375537124,-3.8591979223908,0.18571927887282447
0.212,0.2744303076118909,-0.33782238745957915,1.9542049123503031,15.723698396638259,-19.355797026467116,111.96769378140533,-0.456,-14.095,-61.007,-2.972,-16.6,113.692,-9.167860571873172,-18.26799156012048,-113.07267282411777,2.1530952085603796,-3.8815379987210865,0.18853339541399625
0.218,0.2754485451033961,-0.3381234485659259,1.953239046079641,15.782039107443495,-19.37304655723632,111.91235372052235,-0.45,-14.123,-60.969,-2.95,-16.622,113.692,-9.16603133057405,-18.290084972156674,-113.02984123328895,2.1752289304571852,-3.903450041193325,0.18656355372299432
0.223,0.2763064188570564,-0.33889143203141114,1.9530368396850908,15.831191652883277,-19.417048768544458,111.90076814752408,-0.456,-14.15,-60.969,-2.928,-16.65,113.698,-9.173384843972919,-18.316773115026763,-113.02553135754036,2.1987258726583594,-3.931851696372042,0.18979528631026418
0.226,0.2772858471234082,-0.33962036127336037,1.9528190394172404,15.887308758881048,-19.458813337671817,111.88828911139943,-0.461,-14.178,-60.974,-2.9,-16.677,113.698,-9.17942676172802,-18.345184428422275,-113.02610868677348,2.2268922724955655,-3.958743679154095,0.18737682583674703
0.226,0.27818778384881615,-0.34025302283725556,1.9526130075833579,15.938985926634773,-19.495062175143158,111.87648435687261,-0.461,-14.2,-60.974,-2.873,-16.705,113.703,-9.180533309199847,-18.36693019038584,-113.02259495882947,2.2551708253802834,-3.987059666769123,0.18965001959678862
0.225,0.2791868846146687,-0.34081884840991594,1.9517104726588954,15.996230183826412,-19.527481592397173,111.82477291483775,-0.461,-14.222,-60.936,-2.845,-16.738,113.708,-9.184407397594358,-18.38309014762913,-112.98071244261664,2.2844820852303056,-4.020355618303121,0.19147382259341633
0.225,0.28009789126360607,-0.3414163016059879,1.9514209562944584,16.04842701991888,-19.561713138988697,111.80818484905555,-0.461,-14.244,-60.93,-2.818,-16.765,113.714,-9.185953389328866,-18.403953474492777,-112.97113784291878,2.312978117056617,-4.047761208009705,0.19479007107476512
0.225,0.2810662804142625,-0.3422247509352039,1.951218444505507,16.103911631177752,-19.608033873502954,111.79658177824699,-0.467,-14.266,-60.936,-2.785,-16.798,113.714,-9.19262819662255,-18.4265810267374,-112.97367856851731,2.346187818230607,-4.080628966908307,0.1918312875739832
0.225,0.28194616205068357,-0.34291402978843544,1.9509166582181918,16.154325135415743,-19.64752664270074,111.7792906976689,-0.472,-14.288,-60.93,-2.758,-16.826,113.719,-9.19917727936279,-18.44744417332068,-112.96410187784801,2.3744720032056743,-4.1089448523453695,0.1940996536988573
0.229,0.28299967056630104,-0.34312355149390195,1.9500693508178837,16.214686727041716,-19.659531352140355,111.73074355968104,-0.461,-14.31,-60.892,-2.73,-16.848,113.725,-9.19205282437556,-18.463601008205384,-112.92221246405376,2.403939673324602,-4.131370435466542,0.19786076391707755
0.234,0.2835953153947347,-0.34337619992539303,1.9499409458538737,16.24881466179976,-19.674007040965392,111.72338649717474,-0.461,-14.321,-60.892,-2.708,-16.859,113.725,-9.192610533384467,-18.474473529463744,-112.92045197524843,2.4260108675994654,-4.142326305421805,0.19687385857666104
0.239,0.2838242379886107,-0.34349327954026654,1.9500424450601517,16.261930960264042,-19.680715208764664,111.7292019733184,-0.467,-14.321,-60.897,-2.692,-16.859,113.725,-9.19824743881528,-18.475208958298726,-112.92550064949147,2.442010867599463,-4.142326305421817,0.19687385857666123
0.239,0.28370225519500103,-0.3433844345701689,1.9500646717676107,16.25494186101699,-19.674478851356838,111.73047546984827,-0.472,-14.31,-60.892,-2.686,-16.853,113.725,-9.203052824375545,-18.463601008205398,-112.92221246405376,2.447972010781423,-4.136350376506931,0.19741217396444696
0.233,0.2832770483414172,-0.3428868374777858,1.949483862324357,16.230579302886603,-19.64596863806531,111.6971975400485,-0.472,-14.288,-60.848,-2.692,-16.842,113.725,-9.205130810006382,-18.435383114629225,-112.88130730131206,2.441900920244438,-4.125394505884973,0.19839906442588398
0.225,0.2827701666793302,-0.3425955056520753,1.9496458561790333,16.20153712293644,-19.629276554014254,111.7064791042285,-0.472,-14.271,-60.848,-2.703,-16.831,113.725,-9.204270867285993,-18.418580188900286,-112.88402781385165,2.430830019883486,-4.114438634043375,0.19938592766584742
0.217,0.2822308331066964,-0.34228653539620346,1.9498796376543668,16.170635585474813,-19.611573862357723,111.71987379609345,-0.478,-14.249,-60.848,-2.708,-16.815,113.725,-9.20915937293031,-18.396835168728572,-112.88754768850383,2.425727231546763,-4.09850281828506,0.20082131666277955
0.212,0.2819744982003838,-0.3419042289096248,1.950021811555431,16.155948677201216,-19.58966931419629,111.72801976058135,-0.472,-14.233,-60.848,-2.708,-16.804,113.725,-9.20235198565173,-18.38102056793497,-112.89010703920162,2.4256567979263846,-4.0875469434636384,0.20180811339710944
0.21,0.281784254887938,-0.3414412458495757,1.9493706410758125,16.145048538317486,-19.563142338869422,111.69071044035569,-0.467,-14.216,-60.804,-2.708,-16.798,113.725,-9.199681918812376,-18.35774297671377,-112.84840615529097,2.425618459726762,-4.081571011233342,0.20234635478980256
0.21,0.2815763679762713,-0.34115620925644397,1.949397568141442,16.133137495662975,-19.54681094507619,111.69225324757093,-0.467,-14.205,-60.804,-2.708,-16.787,113.719,-9.199127921142065,-18.346870486735632,-112.85016566519502,2.424222563556838,-4.0701012142561765,0.19759736732346672
0.211,0.28124773103647505,-0.3410710842634044,1.9496163650894967,16.114307986020556,-19.54193364224394,111.7047893892648,-0.472,-14.189,-60.809,-2.708,-16.782,113.719,-9.20296092020023,-18.33179176245417,-112.85777198576032,2.4241907569105896,-4.065121259558754,0.19804576767416102
0.212,0.2809374156638108,-0.34083107710775296,1.9497568346728968,16.096528224848864,-19.52818224517217,111.7128377035436,-0.472,-14.178,-60.804,-2.714,-16.771,113.725,-9.202769747485712,-18.32018339747121,-112.85448352375867,2.419446637800856,-4.054679311762466,0.20476834208319453
0.213,0.28065062003506214,-0.3403883564555046,1.9491929279877067,16.080096045738763,-19.502816220295063,111.68052823044299,-0.467,-14.161,-60.765,-2.719,-16.765,113.725,-9.199736054926513,-18.297640020576587,-112.81783373993504,2.414408610687649,-4.048703377564411,0.20530653955840555
0.214,0.2803557380283954,-0.3402152421059714,1.9491967217003623,16.063200551302412,-19.49289749869366,111.68074559416684,-0.467,-14.15,-60.76,-2.725,-16.76,113.725,-9.19954526341903,-18.28603146806142,-112.8145456826227,2.4083769646280064,-4.043723432127389,0.20575503138375925
0.215,0.2800629236358817,-0.3400001973728817,1.9493089571585553,16.04642352243069,-19.4805763430811,111.68717621223303,-0.467,-14.134,-60.765,-2.725,-16.754,113.719,-9.198381694707795,-18.27095297495332,-112.82215067030359,2.4070133653272836,-4.037233508676292,0.20055670746144671
0.216,0.27965649400760595,-0.3397797104365339,1.9495366873211029,16.023136820061417,-19.4679433721906,111.70022418941483,-0.467,-14.123,-60.765,-2.736,-16.743,113.725,-9.197830585051896,-18.26008044712203,-112.82390903898467,2.3972696617777562,-4.026791615796198,0.2072798624056025
0.217,0.27941290050429335,-0.33910585749964306,1.948800234556901,16.0091799404048,-19.429334442894262,111.65802855421532,-0.456,-14.106,-60.721,-2.741,-16.732,113.719,-9.189156412433832,-18.23679938747904,-112.7822159538456,2.3908748499812993,-4.015321698987655,0.20252946763889762
0.217,0.27909724003158387,-0.3388531889908446,1.9489270322970411,15.991093927559442,-19.414857603724247,111.66529352957714,-0.456,-14.095,-60.721,-2.747,-16.721,113.719,-9.188606295364194,-18.225926911388044,-112.78397433163475,2.3848058773122216,-4.004365792362581,0.20351580797286686
0.218,0.2786094603678626,-0.3386908104818327,1.9491511067895997,15.963146211495904,-19.405554000474236,111.67813205229729,-0.456,-14.079,-60.727,-2.758,-16.716,113.719,-9.187373930331107,-18.210995846606,-112.79258719673999,2.3737745889049555,-3.9993858344145172,0.2039641357547704
0.218,0.27835238900957326,-0.3383407394845519,1.949264087756573,15.94841710763223,-19.385496409800112,111.68460538487015,-0.45,-14.068,-60.727,-2.763,-16.705,113.719,-9.180824758105858,-18.200123318576637,-112.79434495792748,2.368705892574555,-3.988429926070049,0.20495043770481183
0.218,0.27799679717713965,-0.33762639245174175,1.948745680983854,15.92804319640446,-19.3445673397124,111.65490286472236,-0.439,-14.052,-60.688,-2.774,-16.688,113.719,-9.171838618666465,-18.1785655441868,-112.75754171140122,2.357600099168781,-3.9714980654035545,0.20647467083398663
0.218,0.27739524333113585,-0.33722014000654,1.948962770338711,15.89357669987858,-19.32129078918547,111.66734116853289,-0.439,-14.03,-60.688,-2.785,-16.672,113.719,-9.170742571139554,-18.15682055756066,-112.76105694637823,2.3465009433372175,-3.955562193981551,0.20790918605278882
0.218,0.2768698536841392,-0.33682600008341756,1.949178953976398,15.863474090505802,-19.298708235052942,111.67972757857213,-0.439,-14.013,-60.694,-2.796,-16.655,113.714,-9.169464340288291,-18.140901207392677,-112.76982760960924,2.334291460940436,-3.9382019344844528,0.2046509590024925
0.217,0.2762155236007987,-0.3363384400187155,1.949384187812385,15.82598373832195,-19.270773101086387,111.69148661118747,-0.434,-13.991,-60.694,-2.812,-16.639,113.714,-9.163371019158044,-18.11915608245873,-112.77334113957706,2.318193165708218,-3.9222660303913206,0.20608505199107258
0.215,0.27560648821539346,-0.3355883309486418,1.9489565042706956,15.791088581164106,-19.227795017196684,111.66698214928145,-0.428,-13.969,-60.656,-2.829,-16.617,113.714,-9.159015735803859,-18.091814107306412,-112.73850841042591,2.30105866560715,-3.9003541582657615,0.2080568405898007
0.214,0.27513432218491574,-0.33500819835651785,1.9490626921137748,15.764035460388286,-19.194555868109994,111.6730662645255,-0.423,-13.953,-60.656,-2.84,-16.595,113.708,-9.153222693781627,-18.0759995007284,-112.74106323614781,2.2885995375107626,-3.8779282067674408,0.20428832289112991
0.213,0.2745131464440609,-0.3345217095907085,1.9494011830098927,15.72844471210139,-19.16668211504859,111.69246036427666,-0.423,-13.931,-60.661,-2.851,-16.573,113.708,-9.151773748005347,-18.05499084433691,-112.74962050699959,2.277466607918683,-3.856016279961633,0.2062593972123699
0.212,0.2740278553410177,-0.33395073548188425,1.9496107464516759,15.700639580061768,-19.133967708401716,111.70446746503106,-0.417,-13.914,-60.661,-2.862,-16.551,113.708,-9.144933216821446,-18.038187722819387,-112.75233373385818,2.2663344372426324,-3.8341043486062834,0.2082303699198757
0.211,0.2736322148797804,-0.3333121602168829,1.9490377976345599,15.677971051428262,-19.097380040815693,111.67163991593331,-0.412,-13.898,-60.623,-2.873,-16.534,113.703,-9.141876040934736,-18.016775202351745,-112.71654596596235,2.254128416563567,-3.816743999014669,0.20496863916510155
0.21,0.2731586829381707,-0.3328404996113985,1.9492116572842038,15.65083966970939,-19.07035587875885,111.68160134008552,-0.406,-13.881,-60.623,-2.884,-16.518,113.703,-9.1350373074882,-17.999972130508684,-112.71925894411909,2.2430332266481146,-3.8008080160008815,0.2064016452770633
0.208,0.27263334668637884,-0.3323889153453352,1.949537132051243,15.620740119656496,-19.04448200621891,111.70024967057488,-0.406,-13.865,-60.634,-2.895,-16.496,113.698,-9.133457998948916,-17.98577796085774,-112.73290997123677,2.23079862568021,-3.778467662527734,0.20358651764334848
0.207,0.2721172678489344,-0.3319978215892254,1.9497297509189009,15.591170980374912,-19.022073984599903,111.71128591874626,-0.406,-13.848,-60.634,-2.906,-16.479,113.698,-9.132621038591044,-17.968974780183284,-112.73562172747761,2.2196985449555697,-3.7615356452555995,0.20510862383675477
0.208,0.27176823710170384,-0.331417320469235,1.9491703800602127,15.571172991638301,-18.988813720421835,111.67923632936082,-0.396,-13.832,-60.595,-2.917,-16.469,113.698,-9.124636229537403,-17.947414092882966,-112.69882773097083,2.2086398854194895,-3.751575633858266,0.2060039527754436
0.209,0.27140488460718815,-0.3309485180112055,1.9492290015701685,15.550354427227003,-18.961953318151384,111.68259509446997,-0.39,-13.821,-60.59,-2.928,-16.452,113.698,-9.118454661318014,-17.935804710162877,-112.69553815905392,2.19754052369152,-3.7346436123877997,0.20752596515807906
0.211,0.2709946778113249,-0.3307146244072523,1.9494408499748395,15.526851309096454,-18.948552201789763,111.6947331139542,-0.39,-13.81,-60.595,-2.939,-16.441,113.698,-9.11755560346396,-17.925668861791024,-112.70233667348992,2.186476472013384,-3.723687597094089,0.208510765393953
0.213,0.2705856290188293,-0.3303400316573246,1.949626884528741,15.503414539671535,-18.927089618182706,111.70539210873635,-0.39,-13.793,-60.595,-2.944,-16.425,113.698,-9.116721623622835,-17.908865685577666,-112.7050475389543,2.181383644221164,-3.70775157289138,0.20994315836477517
0.214,0.2703252587417404,-0.32976329058143294,1.9490611243361273,15.488496421683688,-18.894044788662278,111.67297643748309,-0.379,-13.782,-60.557,-2.955,-16.414,113.698,-9.1079086919319,-17.89239305975423,-112.66846818664769,2.170320057668452,-3.6967955549109783,0.21092789856685973
0.214,0.2700473504149775,-0.329275121709953,1.9490032523408747,15.472573447468632,-18.866074772636814,111.6696606164031,-0.374,-13.771,-60.551,-2.961,-16.397,113.692,-9.10280003042167,-17.880636109370766,-112.66416988332062,2.1628970980431244,-3.6793493943882547,0.20670491400535498
0.214,0.26955004280711836,-0.32901273686983745,1.949259252269293,15.444079820418555,-18.85104122868998,111.68432833185713,-0.374,-13.755,-60.557,-2.972,-16.386,113.692,-9.101586986644403,-17.865705741546297,-112.67277329431623,2.1518340188916265,-3.6683933509200073,0.20768933795057168
0.213,0.269253589009647,-0.3287596294138835,1.9493829469181059,15.427094269002822,-18.83653923970052,111.69141551318246,-0.374,-13.744,-60.557,-2.977,-16.375,113.692,-9.101049174978897,-17.854833103343267,-112.67452685637733,2.146771129137068,-3.657437306371796,0.20867373775867537
0.212,0.2689790825005739,-0.32814083872006816,1.9488319674998253,15.411366204584061,-18.80108514454293,111.65984671791641,-0.363,-13.727,-60.518,-2.983,-16.364,113.692,-9.092012607706609,-17.83228117812919,-112.63789860013112,2.1407084287679177,-3.6464812607469295,0.20965811350253993
0.21,0.26869133078792484,-0.3278687526668871,1.9488678995072772,15.39487924590161,-18.785495762031285,111.66190547029284,-0.363,-13.716,-60.513,-2.988,-16.353,113.692,-9.091833664176624,-17.820671443694177,-112.63460897580423,2.1356459177726754,-3.6355252140486507,0.21064246525502314
0.209,0.2682492960093693,-0.3276835611070057,1.9491167851261046,15.369552518692378,-18.774885067248636,111.67616556583314,-0.368,-13.7,-60.518,-2.994,-16.342,113.692,-9.095695630803043,-17.805593867521356,-112.64220230562618,2.129583596139871,-3.6245691662802173,0.21162679308900562
0.208,0.26806012211562047,-0.3275108274515446,1.949117661792788,15.358713652986513,-18.764988157810848,111.67621579513414,-0.368,-13.689,-60.513,-2.994,-16.337,113.692,-9.095517629908883,-17.79398412032385,-112.63891231379036,2.129555330721025,-3.619589144214422,0.21207420694447346
0.207,0.2679899687716084,-0.3269628446732271,1.9486346740102127,15.354694162455893,-18.733591057367406,111.6485426336362,-0.357,-13.678,-60.474,-2.994,-16.326,113.698,-9.08677125785347,-17.777361057533522,-112.60133126059675,2.130818185387469,-3.6091473721396587,0.2188049503454784
0.206,0.2677989325172271,-0.326773643208242,1.9486412347893025,15.343748591345856,-18.722750611946065,111.64891853858836,-0.357,-13.667,-60.469,-2.994,-16.32,113.698,-9.086593428996862,-17.765751127930187,-112.59804175905661,2.1307844082617597,-3.6031713571820276,0.2193419662862917
0.204,0.2676375090804939,-0.32676845921461095,1.948803182946658,15.334499709706545,-18.722453590989982,111.65819748450475,-0.363,-13.661,-60.474,-2.994,-16.315,113.698,-9.09194443791019,-17.760557981240282,-112.60404055171246,2.1307563036973356,-3.598191344476173,0.2197894741813073
0.202,0.2674550912432445,-0.32660462842875515,1.9488917966797796,15.324047937524252,-18.713066778406134,111.66327467741952,-0.363,-13.651,-60.474,-2.994,-16.309,113.698,-9.091458499219744,-17.750673801330326,-112.6056340145843,2.13072262986683,-3.592215328940177,0.22032647719870915
0.201,0.2675729770958146,-0.3263019715904063,1.9481406703306472,15.33080229934082,-18.695725818927972,111.62023830773316,-0.357,-13.645,-60.43,-2.988,-16.309,113.698,-9.088308765770977,-17.73825371849364,-112.56221686427011,2.136722629866828,-3.5922153289401897,0.22032647719870935
0.201,0.2675322421072587,-0.3263993236815259,1.948153729496953,15.328468356418051,-18.7013036828759,111.62098654284645,-0.363,-13.645,-60.43,-2.988,-16.309,113.698,-9.094308765770986,-17.73825371849363,-112.56221686427011,2.136722629866828,-3.5922153289401897,0.22032647719870935
