No,Time,Roll(rad),Pitch(rad),Yaw(rad),Roll(deg),Pitch(deg),Yaw(deg),W_AngleX(deg),W_AngleY(deg),W_AngleZ(deg),H_AngleX(deg),H_AngleY(deg),H_AngleZ(deg),W_Debug_Roll(deg),W_Debug_Pitch(deg),W_Debug_Yaw(deg),H_Debug_Roll(deg),H_Debug_Pitch(deg),H_Debug_Yaw(deg)
0,-0.233,0.02190957970519303,0.012445543242593171,0.057051813434806045,1.255326448013043,0.71307710154815,3.2688281233821552,3.9,12.074,-27.933,-0.84,2.796,55.107,8.680731761724378,2.0392193840467274,52.29048620615592,10.040720181252597,2.2475935788037393,55.63194991775725
1,-0.232,0.021921478484901502,0.011872471460597556,0.05736501839097087,1.2560081978716944,0.68024250708176,3.2867734454929796,3.906,12.068,-27.938,-0.868,2.791,55.118,8.67488188290504,2.0449136127085543,52.285148031136515,10.036171894803276,2.218430056631954,55.63933536976869
2,-0.231,0.02172165641433452,0.01163685561521044,0.05766435846492786,1.244559236574641,0.6667427135546713,3.3039243683698487,3.906,12.068,-27.949,-0.884,2.78,55.124,8.675240099698938,2.044264108043115,52.27418584035284,10.025415431693919,2.201801195172537,55.64327181447465
3,-0.23,0.021621775502675477,0.011316718670456138,0.05758821120045782,1.238836481882659,0.648400217754037,3.299561451494249,3.906,12.063,-27.944,-0.901,2.769,55.124,8.67007725848667,2.0445593289456356,52.279168654299184,10.014333315211113,2.184936937879069,55.64112622152877
4,-0.228,0.021413999982880176,0.011074271409683645,0.05779986997604863,1.226931821512251,0.6345090129572655,3.311688606032509,3.911,12.057,-27.955,-0.912,2.752,55.124,8.664424970562743,2.048901099195997,52.26791039029833,9.997280518272184,2.17402476976245,55.639737922383176
5,-0.226,0.02130666051403696,0.010898118954745462,0.057978248343366096,1.220781722972359,0.6244162207384392,3.321908933636234,3.911,12.052,-27.96,-0.923,2.741,55.129,8.659587870258967,2.048605910276091,52.26292759077477,9.986495827062729,2.1624820888623293,55.6433126109995
6,-0.225,0.02110869167255803,0.010828009385099868,0.05808361681989816,1.2094389438805218,0.6203992382942681,3.327946102635245,3.911,12.047,-27.966,-0.928,2.725,55.129,8.654783383761892,2.048251702262039,52.256948231449954,9.970472042564644,2.157522014394151,55.64268155872541
7,-0.223,0.020916735301072492,0.010723326263143207,0.058086386653924266,1.198440653943755,0.6144013372198982,3.3281048024348925,3.911,12.047,-27.966,-0.934,2.714,55.129,8.654783383761892,2.048251702262039,52.256948231449954,9.95944357343161,2.1515699246872315,55.64192430142903
8,-0.223,0.020719862370801066,0.010741812686369201,0.05817148002664975,1.187160665938829,0.6154605312490402,3.3329802935565964,3.911,12.047,-27.971,-0.934,2.703,55.129,8.654946339902443,2.047956544494508,52.25196543209854,9.948443573431607,2.151569924687244,55.64192430142903
9,-0.223,0.0207108819828232,0.010577292367021762,0.058402369065852916,1.1866461276093074,0.6060342113062875,3.3462092610387684,3.917,12.047,-27.977,-0.939,2.703,55.135,8.655129210811534,2.0535918633033394,52.24563085772326,9.94874126932511,2.1458532165533533,55.6472487247269
10,-0.223,0.020511353828750533,0.01049341843002849,0.05838464573359642,1.1752140064869074,0.6012285887054268,3.345193788901563,3.917,12.052,-27.982,-0.945,2.697,55.129,8.660292225831347,2.0532967377089766,52.24064807565996,9.942391584766074,2.140657759250102,55.64053601172586
11,-0.223,0.02043020613799815,0.01060074575890746,0.058361919993400985,1.170564586289563,0.6073779916766043,3.343891699902054,3.911,12.057,-27.982,-0.945,2.697,55.129,8.665304933713879,2.0473072472655063,52.24100327379893,9.942391584766074,2.140657759250102,55.64053601172586
12,-0.224,0.02042218086343686,0.010539498458665975,0.058378024415228366,1.1701047719277675,0.6038687798661967,3.344814415304261,3.911,12.063,-27.988,-0.95,2.703,55.124,8.67150058266884,2.0469531140431134,52.23502391488413,9.948100167564865,2.1363281792251634,55.6349421337024
13,-0.225,0.02041986747367403,0.010373533969426196,0.05855457481374138,1.1699722244579884,0.594359715083713,3.354930008010409,3.911,12.068,-27.993,-0.961,2.708,55.129,8.676663651680087,2.046658018612775,52.230041115873085,9.95331643786603,2.1247855163746143,55.63851671650617
14,-0.226,0.020414219862365947,0.010297215071103372,0.05865841633475961,1.1696486401657051,0.5899869643127271,3.360879688902973,3.911,12.074,-27.999,-0.967,2.714,55.129,8.682859368350284,2.0463039228056643,52.224061757160975,9.959288402294174,2.118833424615474,55.63775949151681
15,-0.227,0.020412018256907385,0.010212737191962251,0.058572652090644245,1.1695224974647764,0.5851467383757246,3.355965759682033,3.911,12.079,-27.999,-0.972,2.719,55.124,8.687859368350287,2.0463039228056767,52.22406175716097,9.963997199164764,2.114503830483859,55.6321657323262
16,-0.227,0.020407317972782106,0.010237412505100574,0.05865666798476723,1.1692531910218857,0.5865605296767142,3.360779515827298,3.911,12.085,-28.004,-0.972,2.725,55.124,8.694022493787905,2.04600885856013,52.21907895831818,9.969997199164764,2.114503830483859,55.6321657323262
17,-0.227,0.02048873722732071,0.010259667246560467,0.05875876855843476,1.173918170678049,0.5878356324365209,3.366629447784312,3.911,12.085,-28.01,-0.972,2.73,55.124,8.694218278166149,2.045654800181265,52.213099599807165,9.97499719916477,2.1145038304838715,55.632165732326186
18,-0.227,0.020582591339870587,0.010071310547911994,0.05886856007656466,1.1792956152171028,0.577043588560946,3.372920038399489,3.917,12.085,-28.015,-0.978,2.736,55.124,8.69436876824746,2.0513492642432847,52.207761716033325,9.980969300791216,2.1085517345095166,55.6314085455381
19,-0.229,0.02058273808469033,0.010076444794001604,0.0588676824580283,1.1793040230759395,0.5773377591928621,3.3728697545613335,3.917,12.09,-28.015,-0.978,2.741,55.124,8.699368768247462,2.0513492642432976,52.20776171603334,9.985969300791218,2.1085517345095166,55.63140854553811
20,-0.23,0.02057688517615718,0.010098710156101642,0.05896978127418545,1.1789686761191138,0.5786134704705249,3.3787195858204204,3.917,12.09,-28.021,-0.978,2.741,55.124,8.699564623254103,2.0509952445185915,52.20178237828727,9.985969300791218,2.1085517345095166,55.63140854553811
21,-0.231,0.02066583449497907,0.01005434997458221,0.05917518898779199,1.1840650966781716,0.5760718192910272,3.390488580889507,3.922,12.09,-28.032,-0.978,2.747,55.124,8.699913188691983,2.0553375118132653,52.19052440166435,9.991969300791219,2.1085517345095166,55.63140854553811
22,-0.23,0.020745231679284742,0.01006489044110559,0.059156477130151125,1.1886142202441092,0.5766757435369158,3.3894164704198357,3.922,12.085,-28.037,-0.978,2.747,55.118,8.695076487845762,2.0550425430407184,52.18554163475436,9.991647739302646,2.1093082787905106,55.62545328066499
23,-0.229,0.020638168396939462,0.009975283239109345,0.059071624827792435,1.1824799460249071,0.5715416290485547,3.384554791612715,3.922,12.085,-28.037,-0.983,2.741,55.113,8.695076487845762,2.0550425430407184,52.18554163475436,9.985356509326365,2.104978620093114,55.619859620428194
24,-0.226,0.020723072073054377,0.009904828002789579,0.059177038305810614,1.1873445683314374,0.5675048413628352,3.3905945390069516,3.928,12.079,-28.048,-0.983,2.741,55.107,8.68942309238759,2.0603831653461215,52.17422457101504,9.985034795985063,2.1057350995865782,55.6139043700165
25,-0.223,0.020799462293480814,0.009835758388156535,0.05936792381200302,1.1917214055579464,0.5635474439517668,3.401531472881995,3.928,12.074,-28.059,-0.989,2.741,55.107,8.684782570215518,2.0597343549558724,52.16326252221857,9.985007017242621,2.099782990903961,55.613147287531305
26,-0.222,0.020791255948857217,0.009768404896778327,0.059385163137016105,1.1912512166457843,0.5596883731603247,3.4025192134468987,3.928,12.074,-28.065,-0.994,2.741,55.102,8.684978701321409,2.059380487352631,52.157283223039734,9.984715760410484,2.095453267612654,55.60755372628121
27,-0.221,0.020704189569100747,0.009581668607436589,0.05938952114310658,1.1862626805482552,0.5489891718991093,3.4027689088029756,3.928,12.079,-28.065,-1.005,2.741,55.102,8.68997870132141,2.059380487352631,52.15728322303973,9.984665144373752,2.084541060361154,55.60616581602127
28,-0.222,0.020690626881698846,0.009514936999072132,0.059474885489764484,1.185485595801271,0.5451657323797061,3.407659925587365,3.928,12.079,-28.076,-1.011,2.741,55.096,8.69033837087309,2.058731783213289,52.14632117484534,9.984315748422633,2.079345345183135,55.59945367311555
29,-0.223,0.020685973268069868,0.009347797292110327,0.05956420876403977,1.185218963380846,0.5355893325817412,3.4127777722156285,3.928,12.085,-28.081,-1.022,2.747,55.096,8.696501898038619,2.0584369404314313,52.14133842579383,9.990265525591104,2.068433128253385,55.59806585323647
30,-0.226,0.02079114090500654,0.009285562940484882,0.059648869541787525,1.1912446251186817,0.5320235668928701,3.4176284774708696,3.922,12.09,-28.087,-1.033,2.758,55.096,8.701710889262689,2.0520936363206173,52.135713969964385,10.00121556759067,2.057520910111144,55.59667805244967
31,-0.229,0.02077389149151003,0.009204572013345569,0.059650293763239395,1.1902563065262555,0.527383128588936,3.417710079349154,3.922,12.096,-28.087,-1.038,2.763,55.096,8.707710889262689,2.0520936363206173,52.13571396996438,10.006192946953664,2.052560810556506,55.59604724019438
32,-0.232,0.020772104161892856,0.009125449789863849,0.05963343756454022,1.1901539000825927,0.5228497591177425,3.4167442903050573,3.917,12.107,-28.092,-1.049,2.774,55.091,8.718885043940862,2.0468075632826666,52.13102689000548,10.016875018482947,2.0422788746674736,55.58969704544449
33,-0.233,0.02078146199063479,0.008982058623121514,0.059912365446939585,1.1906900641749119,0.51463405044395,3.432725680755062,3.917,12.112,-28.103,-1.06,2.78,55.096,8.724245008090803,2.0461590239271756,52.12006477345693,10.02309406614719,2.030736369570961,55.5932717126454
34,-0.231,0.02096524733928212,0.008897269248814732,0.059930146400260315,1.2012201889887442,0.5097759771486164,3.4337444543360593,3.917,12.112,-28.109,-1.066,2.791,55.091,8.724441404441606,2.04580530420072,52.11408543730768,10.033798906020213,2.0254145224400335,55.58755242028162
35,-0.229,0.02095415691491013,0.008813832102317676,0.059912632962981265,1.20058475447922,0.5049953807997204,3.432741008295203,3.911,12.118,-28.109,-1.077,2.796,55.091,8.730454050381363,2.0398157880672865,52.11444019977363,10.038749993782053,2.014502293015831,55.586164745461566
36,-0.227,0.020964071020889888,0.008642829222850645,0.05989764293775754,1.2011527909095057,0.4951976375216752,3.4318821431150885,3.911,12.123,-28.114,-1.088,2.802,55.085,8.735617739752842,2.0395210362635035,52.10945740254202,10.04437918998688,2.004346344910239,55.57882239225791
37,-0.226,0.0210436417294029,0.00840754959624479,0.0601972858920225,1.205711856680167,0.48171710791174577,3.4490504197553022,3.911,12.123,-28.125,-1.104,2.807,55.091,8.735977946547532,2.038872632379235,52.09849524887901,10.04963105901966,1.987717724891155,55.582758713156494
38,-0.228,0.0210238099415543,0.008322783903285558,0.0601639160739747,1.2045755789362433,0.47686039145768,3.447138470018044,3.906,12.129,-28.13,-1.115,2.812,55.085,8.742152219274846,2.0335866590616356,52.09380802507087,10.054260865346102,1.9775617547747,55.57541655429887
39,-0.23,0.02104761801575162,0.008238315776859961,0.06014663161028059,1.205939681106084,0.4720207243101158,3.4461481431972243,3.9,12.134,-28.13,-1.126,2.818,55.085,8.74716478687757,2.0275971385304996,52.094162710497464,10.06021311628932,1.9666495123420666,55.57402902229213
40,-0.231,0.021034614587303012,0.008084924995263254,0.060251991923937244,1.2051946395367785,0.46323207990841153,3.4521848444979253,3.9,12.134,-28.141,-1.137,2.818,55.08,8.74752516419364,2.0269488307632684,52.0832004879511,10.059897048012468,1.956367449656965,55.567679481225724
41,-0.231,0.021011939213920413,0.008025475915120373,0.060425433182340796,1.2038954363430723,0.45982589852028943,3.4621222965978866,3.895,12.14,-28.152,-1.148,2.823,55.08,8.753896101189307,2.0213093210299733,52.07253377182286,10.064849814874563,1.9454551984254544,55.566292036078885
42,-0.231,0.021001401035624218,0.007874563086514241,0.06061803403754851,1.203291643202944,0.451179230366777,3.4731575127318988,3.895,12.14,-28.163,-1.159,2.823,55.08,8.754256721968178,2.0206611492649524,52.06157151833852,10.064802846437551,1.9345429460540333,55.56490460888354
43,-0.232,0.020917582690901895,0.007787160700690743,0.060496148685828394,1.1984892058045822,0.44617144253971647,3.4661739964938687,3.889,12.145,-28.163,-1.17,2.823,55.074,8.759269205439304,2.0146716219021505,52.06192608540871,10.064433721019741,1.9243868555329606,55.557562942977285
44,-0.233,0.02080523835485213,0.00772528714383891,0.06058242557692086,1.1920523494967312,0.4426263488686437,3.471117298222977,3.884,12.151,-28.174,-1.181,2.823,55.069,8.765640314894808,2.0090322421514966,52.05125923334543,10.064118507248835,1.9141046968306406,55.551213777176685
45,-0.234,0.020818572945058993,0.007681894400509037,0.06075240046651738,1.192816365237121,0.4401401278143475,3.4808561420200594,3.878,12.156,-28.185,-1.192,2.829,55.069,8.771013578477456,2.002394672284291,52.04065139751756,10.070072303030273,1.903192426770768,55.54982651477324
46,-0.234,0.020809897425894536,0.0075093868391671315,0.06075531978743312,1.1923192946039127,0.43025617261536214,3.4810234067875756,3.878,12.156,-28.191,-1.203,2.829,55.063,8.771210459902017,2.0020412249344317,52.03467192839613,10.069703748575673,1.8930362337536493,55.54248518330806
47,-0.234,0.0207050772869313,0.0075081632530134,0.06054681977260509,1.1863135430333445,0.4301860662928827,3.4690772359095146,3.873,12.162,-28.191,-1.208,2.829,55.052,8.777220766391903,1.997049947223038,52.034967314637484,10.069091268309599,1.889462156316013,55.530938858381276
48,-0.235,0.0206112173392249,0.007462289211286555,0.06062961605097435,1.1809357641644491,0.4275576773127274,3.473821113219463,3.867,12.167,-28.202,-1.219,2.829,55.047,8.782594135410717,1.990412476338931,52.024359346402754,10.068776621556992,1.8791798402570095,55.524590130695834
49,-0.237,0.020608468549702445,0.007486353509321475,0.060888656053014134,1.1807782701260428,0.4289364600270733,3.4886630120614033,3.862,12.167,-28.213,-1.225,2.829,55.052,8.782965535475507,1.9847733262773006,52.01369223638571,10.069020905855384,1.8725977000837097,55.528795247666345
50,-0.238,0.02059554077849817,0.007333020812228197,0.060994137034366826,1.180037563397527,0.42015114362227063,3.4947066271118103,3.862,12.167,-28.224,-1.236,2.829,55.047,8.783326814082098,1.9841255249740908,52.00272977586414,10.068706647024209,1.8623153722666537,55.522446625185914
51,-0.237,0.020581654949465563,0.007340147346871273,0.06088805024274986,1.1792419639989185,0.42055946397987265,3.4886283016900745,3.856,12.162,-28.224,-1.241,2.823,55.042,8.778339063837153,1.978135984813373,52.00308411852275,10.062417058747949,1.857985176665076,55.51685460630406
52,-0.234,0.020381438634962442,0.007271452362747288,0.060957733394085556,1.1677704141882257,0.4166235313158501,3.4926208521647815,3.851,12.162,-28.235,-1.252,2.812,55.036,8.778710636356642,1.972496964984452,51.99241687224368,10.051049182661941,1.8478287579352122,55.50951386663173
53,-0.231,0.02048185215427881,0.007216393174724223,0.061129159339555525,1.1735236850511088,0.4134688722187112,3.5024428353392505,3.845,12.156,-28.246,-1.263,2.812,55.036,8.773084324062593,1.96585975303079,51.98180860463324,10.051004596638617,1.836916437826729,55.508127050937674
54,-0.228,0.020386927617610715,0.007043511374352107,0.061219279594937226,1.1680849097277923,0.40356347470276577,3.507606345621263,3.84,12.156,-28.257,-1.28,2.807,55.031,8.773456069032454,1.9602208635247917,51.97114122197576,10.045666914970306,1.8206818091881822,55.501022409473556
55,-0.226,0.02038760703995172,0.0067563871337756876,0.06101638989177073,1.1681238377604388,0.38711246752183803,3.495981621923161,3.834,12.156,-28.257,-1.302,2.807,55.02,8.773468166830236,1.954231316386077,51.97149544144126,10.044986622586753,1.8002427487149941,55.487334078418726
56,-0.225,0.020270241672126044,0.006433601332821448,0.06117848705816284,1.161399297523027,0.36861820344041024,3.5052691054284586,3.829,12.162,-28.273,-1.329,2.807,55.014,8.780004435243015,1.9482981778046284,51.95584492267526,10.044557055422793,1.7742136127208157,55.477977248547866
57,-0.225,0.020371179559191155,0.006006474402146189,0.061359677297841586,1.167182612444826,0.344145632996341,3.5156505414510146,3.823,12.167,-28.284,-1.362,2.818,55.014,8.78537837699607,1.9416611886076018,51.94523637587477,10.055429464968974,1.741476541089667,55.47381787109308
58,-0.226,0.02025365151539125,0.005588689141093006,0.061558939922343556,1.1604487515606627,0.32020830079522233,3.5270674488496776,3.818,12.178,-28.301,-1.395,2.823,55.009,8.7969479297568,1.9356694408263604,51.9285890621198,10.060034574661458,1.7093691577030017,55.46469773551483
59,-0.228,0.020362572392928567,0.0051230642044848285,0.06151771285364834,1.1666894581444123,0.29352995709152724,3.5247053118117457,3.807,12.189,-28.306,-1.434,2.84,55.003,8.808134423076494,1.92439436596194,51.92425507271293,10.076565871557634,1.6714354240058618,55.453829769141464
60,-0.23,0.020359109610766313,0.004615278720101479,0.06170131311468528,1.1664910553411418,0.2644359919383551,3.5352248318866626,3.801,12.2,-28.317,-1.472,2.851,55.003,8.819508565050837,1.9177575693141165,51.913646263615945,10.087427770755442,1.6337381067495012,55.44904110081599
61,-0.233,0.02054108067375613,0.00400835171098346,0.06199400623603061,1.1769172292439678,0.2296616358433946,3.5519949124322605,3.796,12.211,-28.334,-1.516,2.873,55.003,8.831078535320604,1.9117661242126132,51.89699863204875,10.109271805424836,1.590088567273639,55.44349655122069
62,-0.234,0.020520463043000654,0.003489790227882539,0.062178191371292386,1.17573592601812,0.19995025144366727,3.5625479433318064,3.79,12.228,-28.345,-1.555,2.889,55.003,8.848452901298236,1.9051294940508479,51.88638965194916,10.125137098715516,1.5513991902836965,55.438582260331366
63,-0.236,0.02063727427085103,0.0030260551723459983,0.06215681252173598,1.1824287163736873,0.17338018994915866,3.561323025481379,3.779,12.239,-28.345,-1.593,2.906,55.003,8.859474408452554,1.894148623644624,51.88703845675857,10.14200904134903,1.5137018376268336,55.43379414982946
64,-0.237,0.020720164400416814,0.002693426715741687,0.06233917443617193,1.1871779709610992,0.15432198323978116,3.571771593522485,3.774,12.25,-28.356,-1.62,2.922,55.003,8.870846830026487,1.88851031538563,51.876370348645985,10.157919969606189,1.486916870092299,55.430392172733605
65,-0.238,0.02091214573752369,0.00227640833039211,0.06262578576379918,1.1981776913226017,0.1304285897798902,3.5881932129561678,3.768,12.261,-28.367,-1.653,2.944,55.009,8.882221277825973,1.8818738109913427,51.86576114384582,10.180137342663933,1.4534242580649026,55.43218596640182
66,-0.239,0.02112256013702557,0.002002006021074365,0.06270387062027695,1.210233548362839,0.11470649556734007,3.5926671456762285,3.763,12.266,-28.372,-1.675,2.961,55.009,8.887395897670322,1.876588462467515,51.861072764077456,10.197067561505586,1.4315994763772586,55.42941400431882
67,-0.24,0.021226514074652536,0.0018858602885276632,0.06258672592426298,1.2161896702526303,0.1080518352839588,3.5859552490022852,3.752,12.277,-28.367,-1.692,2.977,55.009,8.898252129532997,1.86590162313043,51.86670463034242,10.213014363565057,1.4147348700492113,55.427272069806804
