Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 15:25:23.577,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.533, -0.285, 0.538, 5.432, 8.301, -2.625, , , , , , , -39.721, 51.378, 45.176, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.587, -0.293, 0.544, 3.235, 15.198, -2.93, , , , , , , -39.765, 51.416, 45.099, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.67, -0.299, 0.56, -0.061, 23.315, -1.465, , , , , , , -39.853, 51.487, 44.978, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.737, -0.301, 0.569, -3.113, 27.344, -1.221, , , , , , , -39.979, 51.586, 44.835, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.772, -0.313, 0.572, -4.089, 27.71, -2.563, , , , , , , -40.122, 51.685, 44.676, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.802, -0.337, 0.584, -4.7, 28.809, -2.563, , , , , , , -40.281, 51.784, 44.506, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.858, -0.362, 0.599, -5.859, 31.25, -1.099, , , , , , , -40.446, 51.894, 44.335, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.578,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.889, -0.389, 0.58, -5.371, 30.151, -0.793, , , , , , , -40.611, 52.009, 44.165, 81.827, 1.267, 164.527, 23.86, 0.66702, -0.49026, 0.22607, 0.51331, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.875, -0.416, 0.556, -1.892, 27.832, -1.892, , , , , , , -40.759, 52.114, 43.995, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.89, -0.438, 0.555, 2.258, 28.625, -1.038, , , , , , , -40.891, 52.218, 43.835, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.958, -0.464, 0.561, 5.676, 30.029, 2.563, , , , , , , -40.995, 52.333, 43.676, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.991, -0.489, 0.549, 10.376, 25.94, 4.761, , , , , , , -41.056, 52.454, 43.55, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.97, -0.497, 0.52, 16.113, 18.311, 4.7, , , , , , , -41.056, 52.548, 43.462, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.95, -0.497, 0.513, 21.423, 13.794, 7.507, , , , , , , -40.995, 52.625, 43.423, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.975, -0.479, 0.514, 23.804, 12.146, 12.695, , , , , , , -40.886, 52.712, 43.418, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.610,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.325, -0.978, -0.465, 0.505, 26.489, 7.874, 16.602, , , , , , , -40.715, 52.8, 43.462, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.658,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.685, -0.933, -0.446, 0.485, 28.748, 2.747, 17.7, , , , , , , -40.507, 52.877, 43.55, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.665,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.685, -0.891, -0.426, 0.468, 30.457, -0.366, 18.311, , , , , , , -40.265, 52.938, 43.665, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
 15:25:23.665,d7:ab:97:c1:e4:84, 2015-01-01 00:09:01.685, -0.891, -0.4, 0.476, 30.518, -0.977, 19.592, , , , , , , -40.007, 52.998, 43.797, 81.827, 1.267, 164.527, 23.86, 0.71631, -0.44916, 0.27567, 0.45721, 404, 100,
